band,name,value
714,comp_1,-0.1560591726005407
714,comp_2,0.09988174503096517
714,comp_3,-0.1766636155024687
714,comp_4,0.10668603681061657
714,comp_5,-0.008467168211245138
714,comp_6,-0.14357164137560502
714,comp_7,-0.268293942005871
714,comp_8,-0.013861648297785469
714,comp_9,0.45077976756349936
714,comp_10,-0.18940785703571666
724,comp_1,-0.10485782350668768
724,comp_2,-0.09386101717899885
724,comp_3,-0.2025072898936944
724,comp_4,0.28116973381100163
724,comp_5,-0.03384109350148566
724,comp_6,-0.6089675077868056
724,comp_7,0.22019338666080554
724,comp_8,0.1751310438593299
724,comp_9,-0.33189367290065724
724,comp_10,-0.11923048212148572
734,comp_1,-0.12988598155429826
734,comp_2,0.13257175116148884
734,comp_3,-0.24961276434150512
734,comp_4,0.028091446507211862
734,comp_5,0.02296436789895988
734,comp_6,-0.18410007480170318
734,comp_7,0.16129433657129832
734,comp_8,0.12321647555298937
734,comp_9,-0.05762588657112268
734,comp_10,0.033710556450212655
744,comp_1,-0.11833629673529489
744,comp_2,0.195879490873852
744,comp_3,-0.20970407423283804
744,comp_4,-0.08917280216892881
744,comp_5,-0.030500398956597882
744,comp_6,0.03560264427935952
744,comp_7,0.04404201949224914
744,comp_8,0.1014191752919072
744,comp_9,0.03020272911098424
744,comp_10,0.011879822962229641
754,comp_1,-0.11455087811601095
754,comp_2,0.20682339050687654
754,comp_3,-0.2005079555311482
754,comp_4,-0.09532854610958323
754,comp_5,-0.03879782989841727
754,comp_6,0.06503537476840524
754,comp_7,0.04682586393000744
754,comp_8,0.09220499432403381
754,comp_9,0.02864366256120491
754,comp_10,-0.021982050657587106
765,comp_1,-0.11596687401940185
765,comp_2,0.2004958542883871
765,comp_3,-0.19739876480334198
765,comp_4,-0.08176226608263269
765,comp_5,-0.10910280892415007
765,comp_6,0.03291091672333081
765,comp_7,0.06990103344802921
765,comp_8,0.03539399364829069
765,comp_9,0.005119633106545705
765,comp_10,-0.14535036252967973
775,comp_1,-0.11174406091444646
775,comp_2,0.2121029152197074
775,comp_3,-0.19573453768513507
775,comp_4,-0.09710334954001684
775,comp_5,-0.08046561582541376
775,comp_6,0.05731380790715658
775,comp_7,0.0569896579491382
775,comp_8,0.07523425289828084
775,comp_9,0.047419283728469756
775,comp_10,-0.04502456333864556
786,comp_1,-0.11031106277098748
786,comp_2,0.20876250373875233
786,comp_3,-0.20611021559454962
786,comp_4,-0.07681770704174713
786,comp_5,-0.09571711907384141
786,comp_6,0.026838369219867396
786,comp_7,0.08916222011960633
786,comp_8,0.081275714167215
786,comp_9,0.025671265475438854
786,comp_10,-0.10042370188929364
796,comp_1,-0.11075804650364515
796,comp_2,0.20247248615951774
796,comp_3,-0.21231048431233623
796,comp_4,-0.050889536548952397
796,comp_5,-0.1355680751855379
796,comp_6,0.01975321155899286
796,comp_7,0.14014570883459324
796,comp_8,0.10879972091535166
796,comp_9,-0.014631135732448295
796,comp_10,-0.09061671567110523
