"ImageDater","LakeID","AvgCI","MaxCI","AvgCA","MaxCA","CA_sd","CA_var","CA_skew","CA_kurt","HotCount","WarmCount","LukeWarmCount","CoolCount","ColdCount","TotalPix","ExpectedPix","NApercent","TimeStamp"
"2020-11-04",5371,0.000224156,0.000946237161365793,22415,94623,15883.018,252270245.837,2.204,9.179,0,0,0,54,119,172,391,56.01,2020-11-04
"2020-11-05",5371,0.000913203,0.00199526231496888,91320,199526,40785.72,1663474969.426,-0.145,2.459,0,0,102,227,241,247,391,36.83,2020-11-05
"2020-11-06",5371,0.001554613,0.00444631267469108,155461,444631,85224.71,7263251253.919,0.863,3.427,0,1,183,250,256,256,391,34.53,2020-11-06
"2020-11-11",5371,0.00060472,0.00263026799189538,60471,263026,64698.777,4185931740.363,2.032,6.093,0,0,16,86,107,124,391,68.29,2020-11-11
"2020-11-12",5371,0.000330245,0.00102801629812647,33024,102801,21716.769,471618053.619,1.232,4.28,0,0,4,112,166,200,391,48.85,2020-11-12
"2020-11-13",5371,0.000360782,0.00235504928389601,36078,235504,34481.008,1188939936.73,2.986,13.781,0,0,17,163,235,284,391,27.37,2020-11-13
"2020-11-17",5371,0.000266466,0.00356451133426244,26646,356451,40777.991,1662844589.369,6.065,45.586,0,0,4,65,117,193,391,50.64,2020-11-17
"2020-11-20",5371,0.000272109,0.001,27210,100000,17869.571,319321559.837,1.355,5.131,0,0,0,51,83,110,391,71.87,2020-11-20
"2020-11-21",5371,0.000487434,0.00169044093164326,48743,169044,31990.2,1023372892.335,0.947,3.522,0,0,25,232,293,325,391,16.88,2020-11-21
"2020-11-23",5371,0.00036946,0.00328095293113119,36946,328095,30359.632,921707252.742,4.278,38.496,0,0,4,135,192,233,391,40.41,2020-11-23
"2020-11-28",5371,0.000246243,0.000801678063387679,24624,80167,16872.766,284690244.549,1.197,4.075,0,0,0,42,68,100,391,74.42,2020-11-28
"2020-11-29",5371,0.000831596,0.00194088587759278,83159,194088,43017.849,1850535335.797,0.123,2.37,0,0,55,147,157,164,391,58.06,2020-11-29
"2020-12-01",5371,0.000256879,0.00108642562361706,25687,108642,17114.667,292911835.939,1.471,5.952,0,0,1,103,182,249,391,36.32,2020-12-01
"2020-12-02",5371,0.000371839,0.00169044093164326,37183,169044,25105.365,630279348.527,1.542,7.051,0,0,10,194,265,315,391,19.44,2020-12-02
"2020-12-05",5371,0.00060206,0.00159955802861467,60206,159955,35427.111,1255080198.585,0.491,2.502,0,0,21,129,149,160,391,59.08,2020-12-05
"2020-12-09",5371,0.000209976,0.00118032063565173,20997,118032,16287.157,265271490.392,2.308,10.592,0,0,1,48,114,192,391,50.9,2020-12-09
"2020-12-10",5371,0.000545279,0.00293764965196153,54527,293764,42094.793,1771971558.37,1.714,7.779,0,0,41,216,273,299,391,23.53,2020-12-10
"2020-12-25",5371,0.000323552,0.00229086765276777,32355,229086,35254.101,1242851636.391,3.161,14.877,0,0,7,78,150,200,391,48.85,2020-12-25
"2021-03-18",5371,0.000933177,0.00483058802039773,93317,483058,79410.674,6306055113.79,2.924,13.74,0,2,26,75,77,80,391,79.54,2021-03-18
"2021-03-20",5371,0.000374103,0.00263026799189538,37410,263026,46159.291,2130680149.066,2.755,11.204,0,0,11,48,91,127,391,67.52,2021-03-20
"2021-06-02",5371,0.001215787,0.00731139083483417,121578,731139,118514.414,14045666252.062,2.875,12.772,0,5,46,95,99,104,391,73.4,2021-06-02
"2021-06-09",5371,0.001359345,0.00619441075076781,135934,619441,89437.626,7999089004.556,2.167,12.07,0,1,56,77,81,83,391,78.77,2021-06-09
"2021-06-10",5371,0.001298954,0.00242102904673618,129895,242102,48456.483,2348030719.96,-0.356,3.083,0,0,84,106,110,111,391,71.61,2021-06-10
"2021-06-13",5371,0.00130853,0.00248885731828239,130853,248885,47571.108,2263010271.956,-0.871,3.399,0,0,176,210,216,221,391,43.48,2021-06-13
"2021-06-14",5371,0.0008517,0.00205116217882556,85170,205116,41798.642,1747126494.344,0.034,2.259,0,0,103,255,267,277,391,29.16,2021-06-14
"2021-06-15",5371,0.002084295,0.00356451133426244,208429,356451,55169.902,3043718041.084,-0.205,3.967,0,0,295,305,305,306,391,21.74,2021-06-15
"2021-06-16",5371,0.002206068,0.00619441075076781,220606,619441,91804.893,8428138463.838,0,4.072,0,9,319,354,359,366,391,6.39,2021-06-16
"2021-06-18",5371,0.002707433,0.00524807460249772,270743,524807,87914.047,7728879572.575,-0.151,3.539,0,21,325,337,337,338,391,13.55,2021-06-18
"2021-06-19",5371,0.003421066,0.00602559586074357,342106,602559,112060.33,12557517473.731,-0.171,3.066,0,102,330,337,340,340,391,13.04,2021-06-19
"2021-06-21",5371,0.003232367,0.00816582371358592,323236,816582,136483.391,18627716048.596,0.865,3.522,0,59,206,208,208,209,391,46.55,2021-06-21
"2021-06-22",5371,0.002465891,0.00510504999975406,246589,510504,74818.446,5597799802.06,0.082,3.656,0,4,248,252,252,253,391,35.29,2021-06-22
"2021-06-30",5371,0.008661638,0.0267916832481903,866163,2679168,576699.161,332581921882.497,1.29,3.613,55,326,369,372,372,372,391,4.86,2021-06-30
"2021-07-01",5371,0.003301632,0.0086297854776697,330163,862978,145109.524,21056773820.214,0.777,3.31,0,99,370,376,377,378,391,3.32,2021-07-01
"2021-07-02",5371,0.006049009,0.0091201083935591,604900,912010,125820.313,15830751092.846,0.008,2.836,0,213,217,217,217,217,391,44.5,2021-07-02
"2021-07-05",5371,0.002435607,0.00346736850452532,243560,346736,32630.976,1064780573.61,-1.476,12.972,0,0,246,248,248,248,391,36.57,2021-07-05
"2021-07-06",5371,0.003110855,0.00444631267469108,311085,444631,57679.712,3326949151.242,-1.409,7.671,0,11,320,325,325,325,391,16.88,2021-07-06
"2021-07-09",5371,0.00522762,0.00794328234724281,522762,794328,81528.617,6646915325.428,0.357,3.873,0,280,289,289,289,289,391,26.09,2021-07-09
"2021-07-17",5371,0.005032211,0.00794328234724281,503221,794328,96900.469,9389700933.328,-0.017,12.402,0,97,98,98,98,99,391,74.68,2021-07-17
"2021-07-18",5371,0.004886064,0.010471285480509,488606,1047128,89246.137,7964873025.499,3.431,18.378,0,247,252,252,252,252,391,35.55,2021-07-18
"2021-07-22",5371,0.002715543,0.00602559586074357,271554,602559,50888.596,2589649238.775,1.29,20.24,0,2,134,134,135,135,391,65.47,2021-07-22
"2021-07-25",5371,0.003186147,0.00483058802039773,318614,483058,64026.058,4099336165.941,-0.92,6.859,0,29,365,368,368,369,391,5.63,2021-07-25
"2021-08-01",5371,0.00258511,0.00444631267469108,258510,444631,62160.273,3863899503.502,0.286,3.459,0,1,142,144,144,144,391,63.17,2021-08-01
"2021-08-02",5371,0.002769401,0.0093756200692588,276940,937562,75236.209,5660487074.743,2.111,24.111,0,7,368,375,377,377,391,3.58,2021-08-02
"2021-08-12",5371,0.003439555,0.0093756200692588,343955,937562,93998.442,8835707191.889,2.665,13.605,0,43,295,296,296,296,391,24.3,2021-08-12
"2021-08-13",5371,0.00379311,0.00839459986519397,379310,839459,84092.664,7071576131.516,0.54,5.192,0,159,384,384,384,384,391,1.79,2021-08-13
"2021-08-14",5371,0.004066345,0.00963829023623971,406634,963829,112028.101,12550295431.501,0.752,4.677,0,184,383,383,383,384,391,1.79,2021-08-14
"2021-08-15",5371,0.003831176,0.00711213513653329,383117,711213,110003.243,12100713550.415,0.466,2.567,0,139,376,377,377,377,391,3.58,2021-08-15
"2021-08-16",5371,0.004207452,0.00794328234724281,420745,794328,137678.366,18955332508.423,0.004,2.842,0,185,346,349,350,351,391,10.23,2021-08-16
"2021-08-17",5371,0.004523086,0.0086297854776697,452308,862978,136081.781,18518251079.241,0.354,2.772,0,238,387,387,387,387,391,1.02,2021-08-17
"2021-08-18",5371,0.004358654,0.00990831944892768,435865,990831,138426.62,19161929137.416,0.733,4.155,0,207,370,371,371,371,391,5.12,2021-08-18
"2021-08-19",5371,0.004700357,0.0134276496113786,470035,1342764,146841.112,21562312202.106,1.443,7.44,0,190,309,309,309,309,391,20.97,2021-08-19
"2021-08-20",5371,0.003981821,0.00963829023623971,398182,963829,128265.138,16451945584.23,0.995,4.098,0,143,335,335,335,335,391,14.32,2021-08-20
"2021-08-22",5371,0.003541623,0.00816582371358592,354162,816582,84810.361,7192797339.337,1.698,9.515,0,94,388,390,390,390,391,0.26,2021-08-22
"2021-08-28",5371,0.002213278,0.0113762728582343,221327,1137627,125724.976,15806769616.921,4.543,27.004,0,14,310,312,312,312,391,20.2,2021-08-28
"2021-08-29",5371,0.002291323,0.0107646521362983,229132,1076465,128614.606,16541716786.513,3.45,16.967,0,20,246,247,247,247,391,36.83,2021-08-29
"2021-08-30",5371,0.002684719,0.0134276496113786,268471,1342764,136678.095,18680901679.342,5.013,32.202,0,22,391,391,391,391,391,0,2021-08-30
"2021-09-01",5371,0.002244711,0.0123594743344451,224471,1235947,142868.881,20411517273.341,4.254,24.578,0,20,334,339,340,340,391,13.04,2021-09-01
"2021-09-05",5371,0.002214882,0.00672976656284317,221488,672976,86056.269,7405681353.246,3.437,16.34,0,16,390,391,391,391,391,0,2021-09-05
"2021-09-06",5371,0.002749601,0.0127057410520854,274960,1270574,118255.261,13984306758.803,5.075,33.341,0,20,391,391,391,391,391,0,2021-09-06
"2021-09-08",5371,0.001794112,0.00751622894018205,179411,751622,82551.156,6814693328.972,3.227,18.634,0,7,347,369,370,370,391,5.37,2021-09-08
"2021-09-09",5371,0.00245224,0.0091201083935591,245223,912010,70071.936,4910076185.852,4.036,34.995,0,8,320,320,321,321,391,17.9,2021-09-09
"2021-09-10",5371,0.003222186,0.00794328234724281,322218,794328,65756.643,4323936144.255,2.495,17.9,0,20,389,390,390,390,391,0.26,2021-09-10
"2021-09-15",5371,0.002369842,0.00816582371358592,236984,816582,82418.099,6792742998.838,3.283,17.186,0,22,389,389,389,389,391,0.51,2021-09-15
"2021-09-16",5371,0.00162363,0.00510504999975406,162362,510504,58954.883,3475678286.937,2.096,11.021,0,4,364,384,385,386,391,1.28,2021-09-16
"2021-09-17",5371,0.001785885,0.00794328234724281,178588,794328,98993.105,9799634916.313,4.631,28.382,0,4,162,166,167,168,391,57.03,2021-09-17
"2021-09-18",5371,0.002416027,0.00691830970918936,241602,691830,65365.54,4272653768.659,2.232,11.95,0,12,385,388,388,388,391,0.77,2021-09-18
"2021-09-23",5371,0.001909421,0.00772680585095702,190942,772680,89741.386,8053516443.533,2.915,14.917,0,15,375,379,379,380,391,2.81,2021-09-23
"2021-09-24",5371,0.001363914,0.00337287308658869,136391,337287,36609.969,1340289805.176,1.47,8.808,0,0,338,381,382,383,391,2.05,2021-09-24
"2021-09-25",5371,0.002751296,0.00398107170553497,275129,398107,54713.515,2993568745.557,-1.227,6.62,0,0,167,169,169,169,391,56.78,2021-09-25
"2021-09-26",5371,0.001456984,0.00337287308658869,145698,337287,41510.41,1723114124.5,1.218,6.763,0,0,343,370,371,371,391,5.12,2021-09-26
"2021-09-27",5371,0.0019508,0.00301995172040201,195080,301995,34801.106,1211116968.473,0.64,3.777,0,0,314,314,314,314,391,19.69,2021-09-27
"2021-09-28",5371,0.001318509,0.00483058802039773,131850,483058,52536.459,2760079523.787,2.982,19.851,0,4,314,373,376,377,391,3.58,2021-09-28
"2021-09-29",5371,0.002013312,0.00554625712957911,201331,554625,53198.312,2830060364.189,1.174,9.998,0,1,378,383,386,386,391,1.28,2021-09-29
"2021-09-30",5371,0.001594681,0.00310455958812836,159468,310455,46491.615,2161470286.064,-0.54,3.717,0,0,334,374,377,377,391,3.58,2021-09-30
"2021-10-06",5371,0.001062539,0.00277971326775929,106253,277971,38945.142,1516724058.491,1.013,5.948,0,0,109,198,201,202,391,48.34,2021-10-06
"2021-10-09",5371,0.001548176,0.00328095293113119,154817,328095,47131.887,2221414789.028,0.648,3.717,0,0,344,384,384,384,391,1.79,2021-10-09
"2021-10-16",5371,0.001068329,0.00554625712957911,106832,554625,73485.05,5400052559.298,2.38,10.264,0,3,135,367,377,381,391,2.56,2021-10-16
"2021-10-17",5371,0.000952453,0.00337287308658869,95245,337287,45548.963,2074707991.86,2.055,9.421,0,0,114,377,382,383,391,2.05,2021-10-17
"2021-10-18",5371,0.001054198,0.00469894108605215,105419,469894,65489.93,4288930908.357,2.347,10.395,0,2,146,360,369,371,391,5.12,2021-10-18
"2021-10-19",5371,0.000966952,0.00346736850452532,96695,346736,54796.355,3002640566.213,1.669,6.611,0,0,94,295,301,306,391,21.74,2021-10-19
"2021-10-22",5371,0.001355397,0.00483058802039773,135539,483058,91720.351,8412622820.133,0.878,3.465,0,3,183,289,307,315,391,19.44,2021-10-22
"2021-10-23",5371,0.000653396,0.00366437574647833,65339,366437,54312.478,2949845270.515,2.426,10.917,0,0,50,278,311,334,391,14.58,2021-10-23
"2021-10-26",5371,0.001214587,0.00539510622515127,121458,539510,88915.086,7905892589.793,1.332,4.918,0,4,176,332,348,360,391,7.93,2021-10-26
"2021-10-31",5371,0.000605943,0.00346736850452532,60594,346736,78175.706,6111441072.415,2.564,9.286,0,0,14,50,71,84,391,78.52,2021-10-31
"2021-11-01",5371,0.001325329,0.00376703798983909,132532,376703,100203.444,10040730229.291,0.551,2.123,0,0,154,254,281,298,391,23.79,2021-11-01
"2021-11-02",5371,0.000496146,0.00337287308658869,49614,337287,50450.05,2545207532.057,3.063,15.342,0,0,30,181,249,284,391,27.37,2021-11-02
"2021-11-03",5371,0.002048639,0.00376703798983909,204863,376703,100839.589,10168622706.775,-0.105,2.042,0,0,97,112,115,116,391,70.33,2021-11-03
"2021-11-04",5371,0.001151932,0.00469894108605215,115193,469894,98603.632,9722676317.802,1.924,6.974,0,4,58,109,118,123,391,68.54,2021-11-04
"2021-11-05",5371,0.00052362,0.00164437172321493,52361,164437,36167.837,1308112419.744,0.75,2.668,0,0,34,204,246,280,391,28.39,2021-11-05
"2021-11-21",5371,0.000217298,0.00111686324778056,21729,111686,18666.168,348425842.782,2.432,9.904,0,0,1,25,59,92,391,76.47,2021-11-21
"2021-11-28",5371,0.000243209,0.00151356124843621,24320,151356,21441.333,459730745.921,2.734,13.102,0,0,3,59,104,162,391,58.57,2021-11-28
"2021-11-30",5371,0.000269853,0.00183653834334835,26985,183653,27357.233,748418193.268,2.762,12.199,0,0,5,47,98,140,391,64.19,2021-11-30
"2021-12-26",5371,0.001810874,0.00990831944892768,181087,990831,217623.85,47360140286.339,1.684,5.247,0,30,95,154,182,206,391,47.31,2021-12-26
"2022-01-10",5371,0.000859429,0.00277971326775929,85942,277971,53305.723,2841500090.207,0.75,3.788,0,0,64,155,168,176,391,54.99,2022-01-10
"2022-01-19",5371,0.001084411,0.00199526231496888,108441,199526,53181.523,2828274394.471,-0.156,2.006,0,0,66,101,105,108,391,72.38,2022-01-19
"2022-01-20",5371,0.00101078,0.00178648757485205,101078,178648,39331.952,1547002440.154,-0.013,2.61,0,0,82,161,163,164,391,58.06,2022-01-20
"2022-01-21",5371,0.00112086,0.0022284351492703,112086,222843,48800.655,2381503945.638,-0.038,2.092,0,0,54,92,93,93,391,76.21,2022-01-21
"2022-02-12",5371,0.000888843,0.00248885731828239,88884,248885,57269.45,3279789889.852,0.817,3.22,0,0,40,89,101,103,391,73.66,2022-02-12
"2022-06-07",5371,0.001338328,0.00554625712957911,133832,554625,109806.852,12057544745.243,1.564,5.664,0,7,81,134,147,154,391,60.61,2022-06-07
"2022-06-14",5371,0.001808414,0.00794328234724281,180841,794328,136874.572,18734648479.757,1.273,5.643,0,11,154,212,224,233,391,40.41,2022-06-14
"2022-06-16",5371,0.000888396,0.00205116217882556,88839,205116,55349.205,3063534490.019,0.218,1.924,0,0,42,87,100,106,391,72.89,2022-06-16
"2022-06-17",5371,0.001085304,0.00216770410481969,108530,216770,35817.941,1282924898.349,0.012,3.164,0,0,139,244,246,249,391,36.32,2022-06-17
"2022-06-18",5371,0.001560349,0.00420726628384444,156034,420726,74627.961,5569332508.816,0.191,3.219,0,1,223,289,294,300,391,23.27,2022-06-18
"2022-06-19",5371,0.002701597,0.00337287308658869,270159,337287,68283.638,4662655211.656,-1.644,5.416,0,0,107,110,111,111,391,71.61,2022-06-19
"2022-06-20",5371,0.001569238,0.00277971326775929,156923,277971,62806.493,3944655525.156,-0.663,2.744,0,0,179,218,223,228,391,41.69,2022-06-20
"2022-06-22",5371,0.000873905,0.00242102904673618,87390,242102,54062.715,2922777100.704,0.423,2.559,0,0,58,124,139,149,391,61.89,2022-06-22
"2022-06-23",5371,0.00061876,0.00178648757485205,61875,178648,39748.963,1579980090.556,0.582,2.615,0,0,22,94,110,121,391,69.05,2022-06-23
"2022-06-26",5371,0.001784217,0.00524807460249772,178421,524807,74381.132,5532552814.083,0.285,4.116,0,2,268,308,310,316,391,19.18,2022-06-26
"2022-06-27",5371,0.001895755,0.00469894108605215,189575,469894,78048.135,6091511422.847,-0.29,3.458,0,3,273,316,323,328,391,16.11,2022-06-27
"2022-06-29",5371,0.001713801,0.00310455958812836,171380,310455,62352.18,3887794293.767,-1.102,3.591,0,0,284,325,335,341,391,12.79,2022-06-29
"2022-06-30",5371,0.001966138,0.00319153785510076,196613,319153,75542.409,5706655506.236,-0.458,2.131,0,0,204,225,227,229,391,41.43,2022-06-30
"2022-07-03",5371,0.002063073,0.00346736850452532,206307,346736,43034.908,1852003302.02,-1.899,8.812,0,0,355,365,368,369,391,5.63,2022-07-03
"2022-07-09",5371,0.001250261,0.00255858588690565,125026,255858,43256.802,1871150917.696,0.252,5.52,0,0,107,118,121,124,391,68.29,2022-07-09
"2022-07-10",5371,0.001099339,0.00346736850452532,109933,346736,64986.016,4223182295.087,1.108,4.039,0,0,92,222,224,229,391,41.43,2022-07-10
"2022-07-14",5371,0.00161218,0.00270395836410884,161217,270395,29644.338,878786752.811,-0.515,5.77,0,0,261,268,269,269,391,31.2,2022-07-14
"2022-07-18",5371,0.001089702,0.00328095293113119,108970,328095,50465.404,2546757029.489,1.173,5.475,0,0,172,332,338,343,391,12.28,2022-07-18
"2022-07-25",5371,0.001898467,0.00444631267469108,189846,444631,68883.86,4744986159.27,1.997,7.145,0,3,107,109,109,109,391,72.12,2022-07-25
"2022-07-28",5371,0.001207905,0.00310455958812836,120790,310455,34863.024,1215430407.629,1.526,9.036,0,0,121,162,162,163,391,58.31,2022-07-28
"2022-07-30",5371,0.001577934,0.00772680585095702,157793,772680,73297.844,5372574004.832,5.191,39.309,0,3,271,276,277,278,391,28.9,2022-07-30
"2022-07-31",5371,0.001211591,0.00432513831035009,121159,432513,51129.235,2614198641.538,3.636,20.505,0,3,183,280,280,280,391,28.39,2022-07-31
"2022-08-01",5371,0.000962429,0.00205116217882556,96242,205116,32480.655,1054992942.703,-0.039,3.895,0,0,36,92,94,95,391,75.7,2022-08-01
"2022-08-04",5371,0.000931256,0.00691830970918936,93125,691830,63150.013,3987924123.447,4.689,34.299,0,3,79,364,370,372,391,4.86,2022-08-04
"2022-08-05",5371,0.000990878,0.010471285480509,99087,1047128,90980.092,8277377070.157,6.478,57.336,0,5,85,251,259,265,391,32.23,2022-08-05
"2022-08-09",5371,0.001346447,0.00990831944892768,134644,990831,100928.318,10186525333.171,4.862,32.416,0,10,229,364,365,365,391,6.65,2022-08-09
"2022-08-10",5371,0.002031616,0.0101859138805412,203161,1018591,176642.771,31202668649.449,2.717,10.737,0,9,86,92,92,93,391,76.21,2022-08-10
"2022-08-11",5371,0.001293714,0.010471285480509,129371,1047128,128645.519,16549669448.121,4.327,25.18,0,7,126,215,222,228,391,41.69,2022-08-11
"2022-08-16",5371,0.00171923,0.00990831944892768,171922,990831,140086.261,19624160395.824,4.101,21.38,0,10,168,177,177,178,391,54.48,2022-08-16
"2022-08-22",5371,0.00155912,0.00691830970918936,155911,691830,53618.219,2874913427.456,7.452,70.666,0,3,339,343,343,343,391,12.28,2022-08-22
"2022-08-26",5371,0.000997305,0.00570164272280747,99730,570164,44088.497,1943795551.472,4.428,45.175,0,2,158,343,350,354,391,9.46,2022-08-26
"2022-08-30",5371,0.000827073,0.00432513831035009,82707,432513,39903.968,1592326691.02,3.905,28.469,0,1,62,359,363,364,391,6.91,2022-08-30
"2022-08-31",5371,0.000713429,0.00173780082874937,71342,173780,24202.22,585747473.947,0.932,5.789,0,0,25,359,363,366,391,6.39,2022-08-31
"2022-09-06",5371,0.001207331,0.0022284351492703,120733,222843,33990.396,1155346989.087,-0.067,5.196,0,0,109,142,143,145,391,62.92,2022-09-06
"2022-09-19",5371,0.001430174,0.00328095293113119,143017,328095,50994.321,2600420744.565,-0.006,3.727,0,0,279,349,352,355,391,9.21,2022-09-19
"2022-09-22",5371,0.000858664,0.00420726628384444,85866,420726,69069.966,4770660198.644,2.567,11.141,0,2,50,191,205,211,391,46.04,2022-09-22
"2022-09-27",5371,0.00089407,0.00366437574647833,89407,366437,46844.568,2194413567.804,2.272,12.393,0,0,110,358,367,372,391,4.86,2022-09-27
"2022-09-28",5371,0.001151721,0.00469894108605215,115172,469894,59979.466,3597536310.099,2.54,12.914,0,3,210,363,370,375,391,4.09,2022-09-28
"2022-09-29",5371,0.002650556,0.00619441075076781,265055,619441,104506.193,10921544339.606,0.225,3.637,0,7,138,142,143,144,391,63.17,2022-09-29
"2022-09-30",5371,0.001641708,0.00510504999975406,164170,510504,70519.253,4972965014.991,1.906,8.004,0,4,355,375,378,379,391,3.07,2022-09-30
"2022-10-01",5371,0.002005133,0.00636795520907916,200513,636795,81139.021,6583540666.874,1.546,6.971,0,11,372,388,388,388,391,0.77,2022-10-01
"2022-10-03",5371,0.001584797,0.00387257644921617,158479,387257,67435.802,4547587339.026,0.818,3.639,0,0,319,375,376,378,391,3.32,2022-10-03
"2022-10-04",5371,0.003145012,0.0101859138805412,314501,1018591,129754.112,16836129600.278,1.679,8.915,0,52,320,328,330,330,391,15.6,2022-10-04
"2022-10-05",5371,0.003464097,0.00711213513653329,346409,711213,122654.241,15044062866.556,0.683,3.644,0,22,79,79,79,79,391,79.8,2022-10-05
"2022-10-07",5371,0.001069141,0.00376703798983909,106914,376703,68646.283,4712312217.784,1.081,4.491,0,0,96,194,204,209,391,46.55,2022-10-07
"2022-10-08",5371,0.001065459,0.00420726628384444,106545,420726,57675.299,3326440161.352,2.171,10.498,0,1,168,365,372,375,391,4.09,2022-10-08
"2022-10-09",5371,0.00120488,0.00319153785510076,120487,319153,71516.79,5114651189.801,0.936,3.21,0,0,70,135,139,141,391,63.94,2022-10-09
"2022-10-10",5371,0.001504769,0.00963829023623971,150476,963829,112783.518,12720121852.17,3.005,16.551,0,15,254,330,335,341,391,12.79,2022-10-10
"2022-10-11",5371,0.000837794,0.00387257644921617,83779,387257,44637.532,1992509259.58,2.744,18.026,0,0,37,150,155,159,391,59.34,2022-10-11
"2022-10-15",5371,0.000364274,0.00255858588690565,36427,255858,28659.114,821344835.411,3.357,20.879,0,0,9,180,260,296,391,24.3,2022-10-15
"2022-10-18",5371,0.00060353,0.00510504999975406,60353,510504,62058.425,3851248154.427,2.815,14.938,0,1,40,191,233,273,391,30.18,2022-10-18
"2022-10-20",5371,0.000407695,0.00409260659730011,40769,409260,46170.348,2131701054.721,4.342,30.381,0,1,9,82,118,152,391,61.13,2022-10-20
"2022-11-23",5371,0.000409772,0.00164437172321493,40977,164437,31003.892,961241300.928,1.39,5.286,0,0,5,56,77,94,391,75.96,2022-11-23
"2022-12-01",5371,0.000669705,0.00263026799189538,66970,263026,58088.742,3374301931.894,1.107,3.784,0,0,24,61,77,91,391,76.73,2022-12-01
"2022-12-03",5371,0.00090512,0.00432513831035009,90512,432513,79241.963,6279288694.204,1.915,7.503,0,2,42,100,111,119,391,69.57,2022-12-03
"2022-12-04",5371,0.000367729,0.00173780082874937,36772,173780,33831.191,1144549495.179,2.218,8.551,0,0,5,42,70,89,391,77.24,2022-12-04
"2022-12-24",5371,0.00093808,0.00229086765276777,93808,229086,60491.918,3659272144.021,0.4,2.219,0,0,35,68,78,82,391,79.03,2022-12-24
"2023-03-08",5371,0.000603755,0.00483058802039773,60375,483058,70157.539,4922080339.068,3.332,16.969,0,1,10,71,89,108,391,72.38,2023-03-08
"2023-05-16",5371,0.00302935,0.00469894108605215,302935,469894,88290.315,7795179682.471,-1.189,5.245,0,7,75,78,79,79,391,79.8,2023-05-16
"2023-05-20",5371,0.001842018,0.00356451133426244,184201,356451,78914.105,6227435989.139,-0.325,2.699,0,0,79,91,95,96,391,75.45,2023-05-20
"2023-05-21",5371,0.002544804,0.00691830970918936,254480,691830,115320.54,13298826866.46,0.277,3.888,0,30,282,300,311,314,391,19.69,2023-05-21
"2023-05-22",5371,0.006610387,0.0158489319246111,661038,1584893,251294.52,63148936008.366,0.217,3.071,0,284,330,333,333,333,391,14.83,2023-05-22
"2023-05-23",5371,0.006862505,0.0162929603263972,686250,1629296,267701.79,71664248119.213,0.794,3.541,1,230,257,257,257,257,391,34.27,2023-05-23
"2023-05-25",5371,0.003306695,0.0110662378397767,330669,1106623,220956.615,48821825667.495,1.427,5.433,0,36,162,176,179,182,391,53.45,2023-05-25
"2023-05-26",5371,0.003631524,0.0107646521362983,363152,1076465,205833.542,42367446872.784,0.451,2.715,0,132,307,326,332,334,391,14.58,2023-05-26
"2023-05-27",5371,0.003233837,0.0149968483550237,323383,1499684,192623.999,37104004986.403,1.567,8.981,0,80,273,306,308,313,391,19.95,2023-05-27
"2023-05-28",5371,0.007318156,0.0093756200692588,731815,937562,107913.036,11645223268.495,-0.339,2.29,0,152,152,152,152,152,391,61.13,2023-05-28
"2023-05-29",5371,0.004171596,0.0145881426027535,417159,1458814,228608.369,52261786247.946,1.156,4.863,0,128,272,276,278,278,391,28.9,2023-05-29
"2023-05-30",5371,0.00331552,0.00963829023623971,331551,963829,197874.045,39154137703.884,0.444,2.95,0,104,242,268,275,277,391,29.16,2023-05-30
"2023-06-02",5371,0.002678192,0.00636795520907916,267819,636795,54708.053,2992971014.532,2.862,19.925,0,2,115,115,115,115,391,70.59,2023-06-02
