band,name,value,img_date
505,comp_6,0.35708870246125346,2022_06_16
512,comp_1,0.13857159680700532,2022_06_16
512,comp_2,0.17178665669291276,2022_06_16
512,comp_3,0.11201539811396394,2022_06_16
512,comp_4,0.0934980839536865,2022_06_16
512,comp_5,0.14408154164483233,2022_06_16
512,comp_6,4.7312905293772634e-4,2022_06_16
520,comp_1,0.1424401645187791,2022_06_16
520,comp_2,0.16081351448379147,2022_06_16
520,comp_3,0.12142316288245573,2022_06_16
520,comp_4,0.024855581200750525,2022_06_16
520,comp_5,-0.1888586333626399,2022_06_16
520,comp_6,-0.15126151693066167,2022_06_16
527,comp_1,0.14711843057197044,2022_06_16
527,comp_2,0.15818283999692,2022_06_16
527,comp_3,0.13709545801399498,2022_06_16
527,comp_4,-0.07578395330926596,2022_06_16
527,comp_5,-0.11229059651363911,2022_06_16
527,comp_6,0.14333856808611853,2022_06_16
535,comp_1,0.14721390014831642,2022_06_16
535,comp_2,0.16008500767847278,2022_06_16
535,comp_3,0.15319377082114535,2022_06_16
535,comp_4,-0.15276927652908068,2022_06_16
535,comp_5,0.09421984258741951,2022_06_16
535,comp_6,0.08138124236875466,2022_06_16
543,comp_1,0.1435016329077761,2022_06_16
543,comp_2,0.16694436149863945,2022_06_16
543,comp_3,0.15722697153297366,2022_06_16
543,comp_4,-0.22297387803800794,2022_06_16
543,comp_5,0.029134905264300036,2022_06_16
543,comp_6,-0.10312119911518144,2022_06_16
551,comp_1,0.14318551042162658,2022_06_16
551,comp_2,0.1663317532823901,2022_06_16
551,comp_3,0.14126405478649245,2022_06_16
551,comp_4,-0.2845843408032226,2022_06_16
551,comp_5,-0.06803566940444526,2022_06_16
551,comp_6,-0.06708142510159334,2022_06_16
559,comp_1,0.14542122153792905,2022_06_16
559,comp_2,0.16038435096627618,2022_06_16
559,comp_3,0.11513095836343948,2022_06_16
559,comp_4,-0.315132779967744,2022_06_16
559,comp_5,0.0033637330606653133,2022_06_16
559,comp_6,0.046173568296891496,2022_06_16
567,comp_1,0.1502547467950484,2022_06_16
567,comp_2,0.15391164210456895,2022_06_16
567,comp_3,0.07698049829924129,2022_06_16
567,comp_4,-0.298081785093663,2022_06_16
567,comp_5,0.09604593469368944,2022_06_16
567,comp_6,-0.030029547085089453,2022_06_16
575,comp_1,0.15468135341557884,2022_06_16
575,comp_2,0.1491955264709389,2022_06_16
575,comp_3,0.030968989571425506,2022_06_16
575,comp_4,-0.2649938464869184,2022_06_16
575,comp_5,0.018114904868163587,2022_06_16
575,comp_6,-0.13047775777599105,2022_06_16
584,comp_1,0.16041609596057393,2022_06_16
584,comp_2,0.1331368390042775,2022_06_16
584,comp_3,-0.0213776655201494,2022_06_16
584,comp_4,-0.22203724735737243,2022_06_16
584,comp_5,-0.06940599676842796,2022_06_16
584,comp_6,-0.04256471492211002,2022_06_16
592,comp_1,0.16572021935231418,2022_06_16
592,comp_2,0.09635888839293108,2022_06_16
592,comp_3,-0.0942609610950558,2022_06_16
592,comp_4,-0.1466795451839058,2022_06_16
592,comp_5,0.08237681385894022,2022_06_16
592,comp_6,0.08354266175765593,2022_06_16
601,comp_1,0.16817959090508758,2022_06_16
601,comp_2,0.04567406121055041,2022_06_16
601,comp_3,-0.16559168256173684,2022_06_16
601,comp_4,-0.05308574265047284,2022_06_16
601,comp_5,0.13728228599061643,2022_06_16
601,comp_6,-0.09301640873231146,2022_06_16
610,comp_1,0.16691142389717528,2022_06_16
610,comp_2,0.02109572242897008,2022_06_16
610,comp_3,-0.19887868998915173,2022_06_16
610,comp_4,-9.324224038249271e-4,2022_06_16
610,comp_5,-0.04235179849199483,2022_06_16
610,comp_6,-0.14015551366193088,2022_06_16
619,comp_1,0.1659248217946308,2022_06_16
619,comp_2,0.014025366722467639,2022_06_16
619,comp_3,-0.21019489593946533,2022_06_16
619,comp_4,0.025407918382632906,2022_06_16
619,comp_5,-0.07874841144640506,2022_06_16
619,comp_6,0.04984037873166006,2022_06_16
628,comp_1,0.1652184332584939,2022_06_16
628,comp_2,0.01180906850143721,2022_06_16
628,comp_3,-0.21703196525279894,2022_06_16
628,comp_4,0.04754523667575079,2022_06_16
628,comp_5,0.07205182984211231,2022_06_16
628,comp_6,0.10510187035354968,2022_06_16
637,comp_1,0.16450803448206994,2022_06_16
637,comp_2,0.007865718370169583,2022_06_16
637,comp_3,-0.2277334434194022,2022_06_16
637,comp_4,0.05737724470966002,2022_06_16
637,comp_5,0.05130202890537358,2022_06_16
637,comp_6,-0.05714617290929964,2022_06_16
646,comp_1,0.1632770665131002,2022_06_16
646,comp_2,0.012082931931529185,2022_06_16
646,comp_3,-0.23732648946661547,2022_06_16
646,comp_4,0.02950583131823923,2022_06_16
646,comp_5,-0.09590578557487155,2022_06_16
646,comp_6,-0.0587253988410884,2022_06_16
655,comp_1,0.1631938779543517,2022_06_16
655,comp_2,0.019768484534447475,2022_06_16
655,comp_3,-0.22809777951470983,2022_06_16
655,comp_4,0.013110889196957833,2022_06_16
655,comp_5,-0.1094690702589282,2022_06_16
655,comp_6,0.11960653146608226,2022_06_16
665,comp_1,0.16643420332561784,2022_06_16
665,comp_2,0.027683333472342763,2022_06_16
665,comp_3,-0.19023294433531354,2022_06_16
665,comp_4,0.07808277177096817,2022_06_16
665,comp_5,0.06946956605961725,2022_06_16
665,comp_6,0.13502725957523676,2022_06_16
674,comp_1,0.16547053958111313,2022_06_16
674,comp_2,0.017465831186469848,2022_06_16
674,comp_3,-0.1878614788693016,2022_06_16
674,comp_4,0.12236580335620562,2022_06_16
674,comp_5,0.026149725777415433,2022_06_16
674,comp_6,-0.062392746940838205,2022_06_16
684,comp_1,0.1610748682924116,2022_06_16
684,comp_2,-0.009067254930326077,2022_06_16
684,comp_3,-0.23000000884101526,2022_06_16
684,comp_4,0.0838401553441273,2022_06_16
684,comp_5,-0.123376735746047,2022_06_16
684,comp_6,-0.032992478996567,2022_06_16
694,comp_1,0.15657240300162978,2022_06_16
694,comp_2,-0.04626241110418171,2022_06_16
694,comp_3,-0.2661015401598484,2022_06_16
694,comp_4,-0.03999523888759164,2022_06_16
694,comp_5,-0.003461374266939994,2022_06_16
694,comp_6,0.08701482892997282,2022_06_16
704,comp_1,0.15575621134946907,2022_06_16
704,comp_2,-0.1010327444885919,2022_06_16
704,comp_3,-0.23244979608025793,2022_06_16
704,comp_4,-0.08512767784226039,2022_06_16
704,comp_5,0.08233144735644189,2022_06_16
704,comp_6,-0.014279432414025892,2022_06_16
714,comp_1,0.15749291300719442,2022_06_16
714,comp_2,-0.1496397103764823,2022_06_16
714,comp_3,-0.14126391811966948,2022_06_16
714,comp_4,-0.060242746590634624,2022_06_16
714,comp_5,0.013228791244121893,2022_06_16
714,comp_6,-0.0850608482116314,2022_06_16
724,comp_1,0.15476605632725998,2022_06_16
724,comp_2,-0.18516744351003367,2022_06_16
724,comp_3,-0.027012422061021897,2022_06_16
724,comp_4,-0.02326050336496871,2022_06_16
724,comp_5,-0.0344118494478946,2022_06_16
724,comp_6,-0.009838093837817176,2022_06_16
734,comp_1,0.15129421894826198,2022_06_16
734,comp_2,-0.1949886606321935,2022_06_16
734,comp_3,0.06813851337855938,2022_06_16
734,comp_4,-0.00349229296919875,2022_06_16
734,comp_5,0.018429483030807117,2022_06_16
734,comp_6,0.03029006779566063,2022_06_16
744,comp_1,0.1476388663688623,2022_06_16
744,comp_2,-0.19825272711560324,2022_06_16
744,comp_3,0.11453438452991441,2022_06_16
744,comp_4,0.006836215209064196,2022_06_16
744,comp_5,0.028510417445785224,2022_06_16
744,comp_6,-0.007986296933018965,2022_06_16
754,comp_1,0.14598936965203058,2022_06_16
754,comp_2,-0.200368949303622,2022_06_16
754,comp_3,0.12608712385651638,2022_06_16
754,comp_4,0.006164515314445642,2022_06_16
754,comp_5,-0.012380169822742686,2022_06_16
754,comp_6,-0.03132868498742819,2022_06_16
765,comp_1,0.14271605497397466,2022_06_16
765,comp_2,-0.20839331134981412,2022_06_16
765,comp_3,0.1225639629751058,2022_06_16
765,comp_4,0.005975846524201238,2022_06_16
765,comp_5,-0.02274514585209972,2022_06_16
765,comp_6,0.023016544902169166,2022_06_16
775,comp_1,0.14484170481529718,2022_06_16
775,comp_2,-0.20320190316229106,2022_06_16
775,comp_3,0.12859163071389051,2022_06_16
775,comp_4,0.007869939062192702,2022_06_16
775,comp_5,0.03096621501491077,2022_06_16
775,comp_6,0.01721408001417169,2022_06_16
786,comp_1,0.14488689643835478,2022_06_16
786,comp_2,-0.203433379548956,2022_06_16
786,comp_3,0.12780790363706024,2022_06_16
786,comp_4,0.01003254717034836,2022_06_16
786,comp_5,0.013770519483613214,2022_06_16
786,comp_6,-0.024887247163045415,2022_06_16
796,comp_1,0.14483269114185388,2022_06_16
796,comp_2,-0.2048912487296979,2022_06_16
796,comp_3,0.12255633723263518,2022_06_16
796,comp_4,0.0065715206008730535,2022_06_16
796,comp_5,-0.024203595843338796,2022_06_16
796,comp_6,-0.013545316202005914,2022_06_16
807,comp_1,0.14479373310029553,2022_06_16
807,comp_2,-0.2057577492605303,2022_06_16
807,comp_3,0.11937816813163793,2022_06_16
807,comp_4,0.003372881650342399,2022_06_16
807,comp_5,-0.008969310261517354,2022_06_16
807,comp_6,0.027258424801647238,2022_06_16
817,comp_1,0.1442545825561467,2022_06_16
817,comp_2,-0.20661543293262602,2022_06_16
817,comp_3,0.11953865985169633,2022_06_16
817,comp_4,0.006514669478815328,2022_06_16
817,comp_5,0.0228514288902306,2022_06_16
817,comp_6,0.016258541442248378,2022_06_16
828,comp_1,0.14390457453661737,2022_06_16
828,comp_2,-0.20417961980723487,2022_06_16
828,comp_3,0.13439510168047725,2022_06_16
828,comp_4,0.012882293143349342,2022_06_16
828,comp_5,-0.0058498756465090555,2022_06_16
828,comp_6,-0.019714133134092458,2022_06_16
839,comp_1,0.14365880470905124,2022_06_16
839,comp_2,-0.20050585924012743,2022_06_16
839,comp_3,0.1507174962039428,2022_06_16
839,comp_4,0.008305740579368687,2022_06_16
839,comp_5,-0.040337747012032174,2022_06_16
839,comp_6,0.007693782640573424,2022_06_16
849,comp_1,0.14357715818390804,2022_06_16
849,comp_2,-0.19869072028420146,2022_06_16
849,comp_3,0.15745558869862494,2022_06_16
849,comp_4,0.005632079780655459,2022_06_16
849,comp_5,-0.01009428746024673,2022_06_16
849,comp_6,0.045570022952975936,2022_06_16
453,comp_1,0.1223562522478755,2022_07_27
453,comp_2,0.0865258628933814,2022_07_27
453,comp_3,0.2912146386020797,2022_07_27
453,comp_4,0.2450434878279862,2022_07_27
453,comp_5,0.5370392929669684,2022_07_27
461,comp_1,0.12841124636103818,2022_07_27
461,comp_2,0.09101791858522312,2022_07_27
461,comp_3,0.2868495884172434,2022_07_27
461,comp_4,0.22009640718387216,2022_07_27
461,comp_5,0.13080622750534956,2022_07_27
468,comp_1,0.13044111783798926,2022_07_27
468,comp_2,0.09324641267100742,2022_07_27
468,comp_3,0.2748749947301311,2022_07_27
468,comp_4,0.171015982210754,2022_07_27
468,comp_5,-0.3457158428796763,2022_07_27
475,comp_1,0.14001311927821108,2022_07_27
475,comp_2,0.10474757150644833,2022_07_27
475,comp_3,0.26260938617299,2022_07_27
475,comp_4,0.13368897033402488,2022_07_27
475,comp_5,-0.010212422114425562,2022_07_27
483,comp_1,0.14378462856217034,2022_07_27
483,comp_2,0.11332927399762655,2022_07_27
483,comp_3,0.2371531138765376,2022_07_27
483,comp_4,0.10908743960023046,2022_07_27
483,comp_5,0.17784920337716945,2022_07_27
490,comp_1,0.1452750288668606,2022_07_27
490,comp_2,0.11057438724287691,2022_07_27
490,comp_3,0.23546260106885814,2022_07_27
490,comp_4,0.09417738841614615,2022_07_27
490,comp_5,-0.15851068845402488,2022_07_27
497,comp_1,0.15070875806472087,2022_07_27
497,comp_2,0.11871480428273112,2022_07_27
497,comp_3,0.19555247912690077,2022_07_27
497,comp_4,0.020581430314522066,2022_07_27
497,comp_5,-0.30892690585811095,2022_07_27
505,comp_1,0.15577092921015684,2022_07_27
505,comp_2,0.12470909590382542,2022_07_27
505,comp_3,0.16356131248933653,2022_07_27
505,comp_4,-0.01515610352307481,2022_07_27
505,comp_5,-0.0435378804596345,2022_07_27
512,comp_1,0.15855932757223268,2022_07_27
512,comp_2,0.1296638015071168,2022_07_27
512,comp_3,0.12573805861868828,2022_07_27
512,comp_4,-0.01733091873003325,2022_07_27
512,comp_5,0.09254297811850616,2022_07_27
520,comp_1,0.16226790352187678,2022_07_27
520,comp_2,0.12855782207146144,2022_07_27
520,comp_3,0.0935049839037948,2022_07_27
520,comp_4,-0.05061782997936526,2022_07_27
520,comp_5,-0.15086303664303996,2022_07_27
527,comp_1,0.16549522861765328,2022_07_27
527,comp_2,0.13257680791891507,2022_07_27
527,comp_3,0.03873490613375344,2022_07_27
527,comp_4,-0.10691078475658984,2022_07_27
527,comp_5,-0.08790521610255528,2022_07_27
535,comp_1,0.16671831283329916,2022_07_27
535,comp_2,0.13254330299183575,2022_07_27
535,comp_3,-0.0064676467074357286,2022_07_27
535,comp_4,-0.14361740211890248,2022_07_27
535,comp_5,0.08133295906889493,2022_07_27
543,comp_1,0.16716283348892702,2022_07_27
543,comp_2,0.1288020545457107,2022_07_27
543,comp_3,-0.04588969099174792,2022_07_27
543,comp_4,-0.1720721836163114,2022_07_27
543,comp_5,0.05974062526903269,2022_07_27
551,comp_1,0.16873828442107472,2022_07_27
551,comp_2,0.11764504577714618,2022_07_27
551,comp_3,-0.08978873458089817,2022_07_27
551,comp_4,-0.190437392168208,2022_07_27
551,comp_5,0.011046096675039103,2022_07_27
559,comp_1,0.1702445303952303,2022_07_27
559,comp_2,0.10114829616719045,2022_07_27
559,comp_3,-0.12646839422548112,2022_07_27
559,comp_4,-0.19165011214721078,2022_07_27
559,comp_5,0.06992381341647402,2022_07_27
567,comp_1,0.17134063735745814,2022_07_27
567,comp_2,0.08565949889849732,2022_07_27
567,comp_3,-0.1524084620450994,2022_07_27
567,comp_4,-0.17539694254579746,2022_07_27
567,comp_5,0.1480990900078123,2022_07_27
575,comp_1,0.1718296738230431,2022_07_27
575,comp_2,0.08420794877964828,2022_07_27
575,comp_3,-0.15838472965245987,2022_07_27
575,comp_4,-0.16506585881173633,2022_07_27
575,comp_5,0.09408061462984418,2022_07_27
584,comp_1,0.17393718118065518,2022_07_27
584,comp_2,0.08369128614454108,2022_07_27
584,comp_3,-0.151757658459949,2022_07_27
584,comp_4,-0.1466070287595793,2022_07_27
584,comp_5,0.012024399406317107,2022_07_27
592,comp_1,0.17782690341045446,2022_07_27
592,comp_2,0.06739155258033389,2022_07_27
592,comp_3,-0.14200562868939318,2022_07_27
592,comp_4,-0.07916768066397714,2022_07_27
592,comp_5,0.08833448470206405,2022_07_27
601,comp_1,0.18195248354315252,2022_07_27
601,comp_2,0.03094012316242404,2022_07_27
601,comp_3,-0.1450441921258991,2022_07_27
601,comp_4,0.018908470485844757,2022_07_27
601,comp_5,0.13807602869376934,2022_07_27
610,comp_1,0.18288730150500893,2022_07_27
610,comp_2,0.01493039758601953,2022_07_27
610,comp_3,-0.13564503403828898,2022_07_27
610,comp_4,0.04249903336740676,2022_07_27
610,comp_5,-0.02126740003640642,2022_07_27
619,comp_1,0.18322930402457366,2022_07_27
619,comp_2,0.016624281461184096,2022_07_27
619,comp_3,-0.12208195989199352,2022_07_27
619,comp_4,0.03029400243850689,2022_07_27
619,comp_5,-0.07209165030174508,2022_07_27
628,comp_1,0.18332235898502838,2022_07_27
628,comp_2,0.020182162317047385,2022_07_27
628,comp_3,-0.11590757852373096,2022_07_27
628,comp_4,0.028559023284985472,2022_07_27
628,comp_5,0.06557639380928412,2022_07_27
637,comp_1,0.18422608638464255,2022_07_27
637,comp_2,0.01776537164655547,2022_07_27
637,comp_3,-0.1145534056813469,2022_07_27
637,comp_4,0.04465264566338867,2022_07_27
637,comp_5,0.04659813875859433,2022_07_27
646,comp_1,0.18379277818201625,2022_07_27
646,comp_2,0.01604666351132488,2022_07_27
646,comp_3,-0.12060391879182758,2022_07_27
646,comp_4,0.05481519104410376,2022_07_27
646,comp_5,-0.11284199569299162,2022_07_27
655,comp_1,0.18252378568579053,2022_07_27
655,comp_2,0.022055854921743626,2022_07_27
655,comp_3,-0.09642848856922062,2022_07_27
655,comp_4,0.04838900673561155,2022_07_27
655,comp_5,-0.16632797733555463,2022_07_27
665,comp_1,0.1831726282258516,2022_07_27
665,comp_2,0.045615005589613115,2022_07_27
665,comp_3,-0.04079377426177894,2022_07_27
665,comp_4,0.038758749299692904,2022_07_27
665,comp_5,0.014917263455998857,2022_07_27
674,comp_1,0.18187053422235666,2022_07_27
674,comp_2,0.05091874503684018,2022_07_27
674,comp_3,-0.015140975871092352,2022_07_27
674,comp_4,0.03715367771526941,2022_07_27
674,comp_5,-0.006510077075208565,2022_07_27
684,comp_1,0.1812151573944492,2022_07_27
684,comp_2,0.011088048024744612,2022_07_27
684,comp_3,-0.0618377295431884,2022_07_27
684,comp_4,0.09116345041806334,2022_07_27
684,comp_5,-0.20134657406611733,2022_07_27
694,comp_1,0.1664970567325565,2022_07_27
694,comp_2,-0.08258237158959378,2022_07_27
694,comp_3,-0.1685112714644925,2022_07_27
694,comp_4,0.22483385619704951,2022_07_27
694,comp_5,-0.0825197348864326,2022_07_27
704,comp_1,0.1352093723086361,2022_07_27
704,comp_2,-0.15530421384126403,2022_07_27
704,comp_3,-0.22967791497723025,2022_07_27
704,comp_4,0.295106792112014,2022_07_27
704,comp_5,0.03491262056214719,2022_07_27
714,comp_1,0.117305927761409,2022_07_27
714,comp_2,-0.1917684355883146,2022_07_27
714,comp_3,-0.20295952760360172,2022_07_27
714,comp_4,0.3127717670963444,2022_07_27
714,comp_5,-0.031122944622035235,2022_07_27
724,comp_1,0.10021092497284989,2022_07_27
724,comp_2,-0.22627699444693758,2022_07_27
724,comp_3,-0.10328951934530889,2022_07_27
724,comp_4,0.29855226205770585,2022_07_27
724,comp_5,-0.12713605830876726,2022_07_27
734,comp_1,0.11012524048164463,2022_07_27
734,comp_2,-0.22808208401481417,2022_07_27
734,comp_3,-0.004116392525088025,2022_07_27
734,comp_4,0.13969405442505897,2022_07_27
734,comp_5,0.06116163148072577,2022_07_27
744,comp_1,0.11563887881695976,2022_07_27
744,comp_2,-0.21795904903678048,2022_07_27
744,comp_3,0.08350143652500436,2022_07_27
744,comp_4,-0.01819964195324221,2022_07_27
744,comp_5,0.19576391186005246,2022_07_27
754,comp_1,0.10395317865006579,2022_07_27
754,comp_2,-0.23281010069305808,2022_07_27
754,comp_3,0.09397961852777835,2022_07_27
754,comp_4,-0.08269564067563148,2022_07_27
754,comp_5,-0.002980630804741899,2022_07_27
765,comp_1,0.10236499028636488,2022_07_27
765,comp_2,-0.22124473273394718,2022_07_27
765,comp_3,0.14088640080519585,2022_07_27
765,comp_4,-0.05553209810203506,2022_07_27
765,comp_5,-0.11070985776904892,2022_07_27
775,comp_1,0.10876169082918315,2022_07_27
775,comp_2,-0.23157212721482276,2022_07_27
775,comp_3,0.09031204307137089,2022_07_27
775,comp_4,-0.08282004438449593,2022_07_27
775,comp_5,0.20206483579048656,2022_07_27
786,comp_1,0.10675110496402135,2022_07_27
786,comp_2,-0.2362973830326419,2022_07_27
786,comp_3,0.08204169899647881,2022_07_27
786,comp_4,-0.08972964376396869,2022_07_27
786,comp_5,0.12879400318503204,2022_07_27
796,comp_1,0.10226986907764357,2022_07_27
796,comp_2,-0.2439147532285043,2022_07_27
796,comp_3,0.05865233556826634,2022_07_27
796,comp_4,-0.07734271829966287,2022_07_27
796,comp_5,-0.09090077127632559,2022_07_27
807,comp_1,0.09692155120459563,2022_07_27
807,comp_2,-0.2522983758102864,2022_07_27
807,comp_3,0.04309419735049941,2022_07_27
807,comp_4,-0.05638413674500169,2022_07_27
807,comp_5,-0.04576475450947586,2022_07_27
817,comp_1,0.08455658724974652,2022_07_27
817,comp_2,-0.25469664221860766,2022_07_27
817,comp_3,0.06544399450266972,2022_07_27
817,comp_4,-0.03881036051732761,2022_07_27
817,comp_5,0.12611247827287386,2022_07_27
828,comp_1,0.08921297969599448,2022_07_27
828,comp_2,-0.24463068913466238,2022_07_27
828,comp_3,0.11378867257658068,2022_07_27
828,comp_4,-0.11170250695335485,2022_07_27
828,comp_5,0.018515346919225135,2022_07_27
839,comp_1,0.10094430663850294,2022_07_27
839,comp_2,-0.21960361653339347,2022_07_27
839,comp_3,0.15130543662337914,2022_07_27
839,comp_4,-0.2657068340918415,2022_07_27
839,comp_5,-0.22454126445872874,2022_07_27
849,comp_1,0.10557718089234253,2022_07_27
849,comp_2,-0.19965544240850847,2022_07_27
849,comp_3,0.16881543328338658,2022_07_27
849,comp_4,-0.33796747569391056,2022_07_27
849,comp_5,-0.0383038636270046,2022_07_27
