datetime,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,Air_Temperature_celsius,Relative_Humidity_percent,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Precipitation_millimeterPerDay,Snowfall_millimeterPerDay,Surface_Level_Barometric_Pressure_pascal
10/4/21 11:00,248.3309937,390.0599976,19.54000244,79.17917087,3.691314245,0,0,98456.75781
10/4/21 12:00,356.5969849,393.5700073,20.6,75.24365515,3.611675611,0,0,98475.63281
10/4/21 13:00,327.8869934,393.5700073,21.26000366,70.3791168,3.97917087,0,0,98500.57813
10/4/21 14:00,281.321991,393.5700073,21.90999756,65.83836185,4.362396023,0.0002688,0,98526.28125
10/4/21 15:00,306.0320129,369.4700012,22.57000122,61.51638324,4.767976461,0.0006528,0,98551.24219
10/4/21 16:00,195.3439941,369.4700012,21.27001343,66.60725694,4.217487483,0.0002688,0,98588.29688
10/4/21 17:00,69.03199768,369.4599915,19.96999512,72.17133343,3.691313997,0.0080256,0,98624.71875
10/4/21 18:00,0,367.230011,18.67003784,78.25818146,3.189686497,0.0008064,0,98661.67969
10/4/21 19:00,0,367.230011,18.20998535,80.86933662,2.913279858,0,0,98733.60156
10/4/21 20:00,0,367.230011,17.76000366,83.52289674,2.63865489,0,0,98805.42969
10/4/21 21:00,0,364.0700073,17.30001221,86.32538585,2.359343077,0,0,98877.78906
10/4/21 22:00,0,364.0700073,16.80001221,88.38903086,2.444933571,0,0,98844.64844
10/4/21 23:00,0,364.0700073,16.31005249,90.44774166,2.531580486,0,0,98811.60156
10/5/21 0:00,0,348.3800049,15.80999146,92.61896919,2.617269608,0,0,98778.46094
10/5/21 1:00,0,348.3800049,15.30999146,93.43710658,2.623928365,0,0,98794.90625
10/5/21 2:00,0,348.3800049,14.80999146,94.21728573,2.7055868,0,0,98810.70313
10/5/21 3:00,0,337.0899963,14.30999146,94.96271332,2.837816059,0,0,98827.14063
10/5/21 4:00,0,337.0899963,14.04000244,95.29229823,2.827330971,0,0,98903.39844
10/5/21 5:00,0,337.0899963,13.76000366,95.67098182,2.845417319,0,0,98980.29688
10/5/21 6:00,0,358.2600098,13.49004517,95.96977243,2.877846453,0,0,99056.57031
10/5/21 7:00,103.4560013,358.2600098,15.35,88.23445813,3.062188749,0,0,99089.9375
10/5/21 8:00,202.4640045,358.2600098,17.20998535,81.15007754,3.266205842,0,0,99123.11719
10/5/21 9:00,302.0069885,398.5299988,19.07000122,74.66728276,3.493565553,0,0,99156.9375
10/5/21 10:00,375.1220093,398.5299988,20.49001465,68.04548046,3.987304821,0,0,99129.14844
10/5/21 11:00,435.5419922,398.5299988,21.90999756,62.06518743,4.537929092,0,0,99101.24219
10/5/21 12:00,393.3940125,411.6000061,23.33999023,56.62588786,5.149951241,0,0,99073.34375
10/5/21 13:00,361.4330139,411.6000061,23.37999878,56.70084284,4.952453777,0,0,99085.89844
10/5/21 14:00,309.6210022,411.6000061,23.42000732,56.77705619,4.787692413,0,0,99097.92188
10/5/21 15:00,230.302002,402.4200134,23.45998535,56.85149694,4.659141459,0,0,99110.57813
10/5/21 16:00,145.871994,402.4200134,22.26000366,62.2273535,4.085315375,0,0,99115.84375
10/5/21 17:00,49.60800171,402.4200134,21.06005249,68.13317844,3.513360255,0,0,99121
10/5/21 18:00,0,387.6900024,19.86000977,74.62690437,2.951694525,0,0,99126.25781
10/5/21 19:00,0,387.6900024,19.22002563,78.29649097,2.848034333,0,0,99123.35938
10/5/21 20:00,0,387.6900024,18.58001099,82.15314014,2.771804447,0,0,99119.71875
10/5/21 21:00,0,384.9899902,17.93999634,86.21563266,2.702665399,0,0,99116.61719
10/5/21 22:00,0,384.9899902,17.79000244,87.58624096,2.91348598,0,0,99107.20313
10/5/21 23:00,0,384.9899902,17.64000854,88.97677017,3.140971083,0,0,99097.78125
10/6/21 0:00,0,386.6700134,17.49001465,90.38347566,3.362171856,0,0,99088.25781
10/6/21 1:00,0,386.6700134,17.37999878,91.33869928,2.86790855,0,0,99122.88281
10/6/21 2:00,0,386.6700134,17.27001343,92.29961233,2.39052306,0,0,99156.85938
10/6/21 3:00,0,376.4899902,17.15999756,93.27183649,1.942498339,0,0,99191.47656
10/6/21 4:00,0,376.4899902,16.89000854,94.50561028,2.190639267,0,0,99183.78125
10/6/21 5:00,0,376.4899902,16.61000977,95.81950661,2.44264191,0,0,99176.82031
10/6/21 6:00,0,374.8299866,16.33001099,97.14952251,2.70379356,0,0,99169.11719
10/6/21 7:00,103.4400024,374.8299866,17.61000977,89.31649547,3.008853655,0,0,99200.92188
10/6/21 8:00,204.4640045,374.8299866,18.89998779,82.12582509,3.339116593,0,0,99232.17969
10/6/21 9:00,379.6229858,376.8900146,20.18004761,75.61685263,3.687817849,0,0,99263.97656
10/6/21 10:00,472.0499878,376.8900146,21.83999023,68.22136719,4.100597422,0,0,99184.03906
10/6/21 11:00,548.2329712,376.8900146,23.4999939,61.62396424,4.52110604,0,0,99104.74219
10/6/21 12:00,589.309021,384.8399963,25.15999756,55.73060024,4.947373098,0,0,99025.97656
10/6/21 13:00,541.0250244,384.8399963,25.46999512,54.22243661,5.259895455,0,0,98994.70313
10/6/21 14:00,462.7369995,384.8399963,25.77999268,52.75286324,5.594944357,0,0,98963.42188
10/6/21 15:00,343.6090088,377.3099976,26.08999023,51.32207919,5.940412366,0,0,98932.67969
10/6/21 16:00,215.9519958,377.3099976,24.27999268,57.79916403,5.146124945,0,0,98926.28125
10/6/21 17:00,70.44000244,377.3099976,22.48000488,65.13796349,4.351838668,0,0,98920.42188
10/6/21 18:00,0,352.0400085,20.67000732,73.54725611,3.557555349,0,0,98913.92188
10/6/21 19:00,0,352.0400085,19.6,77.98563374,3.388288568,0,0,98884.78125
10/6/21 20:00,0,352.0400085,18.52001343,82.77954433,3.211681867,0,0,98855.53906
10/6/21 21:00,0,354.75,17.4500061,87.85475442,3.036906301,0,0,98826.20313
10/6/21 22:00,0,354.75,17.11000977,89.71182861,2.922071259,0,0,98838.38281
10/6/21 23:00,0,354.75,16.76000366,91.67751439,2.832136926,0,0,98850.65625
10/7/21 0:00,0,366.8200073,16.42000732,93.62799501,2.749872745,0,0,98862.84375
10/7/21 1:00,0,366.8200073,16.26003418,94.23547181,2.643936363,0,0,98822.52344
10/7/21 2:00,0,366.8200073,16.10003052,94.84505906,2.549078291,0,0,98782.74219
10/7/21 3:00,0,366.5400085,15.95003662,95.40009285,2.476065328,0,0,98742.42188
10/7/21 4:00,0,366.5400085,16.17998657,95.99347207,2.534028523,0,0,98788.17969
10/7/21 5:00,0,366.5400085,16.42000732,96.48823728,2.594166605,0.009216,0,98833.9375
10/7/21 6:00,0,389.6799927,16.65999756,96.9498251,2.652395182,0.113068806,0,98880.34375
10/7/21 7:00,38.98400116,389.6799927,17.20003662,95.89983595,2.531896506,0.097190403,0,98869.82031
10/7/21 8:00,77.85600281,389.6799927,17.74001465,94.82243805,2.410746872,0.0997248,0,98858.65625
10/7/21 9:00,184.6660004,397.2900085,18.27999268,93.71718269,2.298390738,0.132211201,0,98847.9375
10/7/21 10:00,229.875,397.2900085,18.82000122,90.60112417,2.418098423,0.057350401,0,98780.5625
10/7/21 11:00,267.0809937,397.2900085,19.35,87.65302302,2.593414708,0.082108801,0,98713.17969
10/7/21 12:00,311.0310059,390.0700073,19.89000854,84.76080158,2.814977749,0.0240864,0,98646.34375
10/7/21 13:00,285.322998,390.0700073,20.30999146,81.62411373,2.891712409,0.0023424,0,98624.92188
10/7/21 14:00,243.6499939,390.0700073,20.73000488,78.59737727,3.056550392,0.022867199,0,98603.40625
10/7/21 15:00,212.8110046,387.6000061,21.14000854,75.72765904,3.308005434,0.025286399,0,98581.99219
10/7/21 16:00,132.6880035,387.6000061,20.36000977,79.02793374,2.869372632,0.027792,0,98533.78125
10/7/21 17:00,41.37599945,387.6000061,19.59005127,82.44064255,2.421611073,0.016684801,0,98485.57813
10/7/21 18:00,0,368.3800049,18.80999146,86.07860299,1.982977508,0,0,98437.28125
10/7/21 19:00,0,368.3800049,18.32000122,87.60849643,1.920234318,0,0,98427.88281
10/7/21 20:00,0,368.3800049,17.83999023,89.10165643,1.858278721,0,0,98417.74219
10/7/21 21:00,0,365.7000122,17.35,90.67152902,1.819505386,0,0,98408.24219
10/7/21 22:00,0,365.7000122,17.18999634,91.02820574,1.777217003,0,0,98402.46094
10/7/21 23:00,0,365.7000122,17.02999268,91.38038921,1.746568084,0,0,98397.32031
10/8/21 0:00,0,362.3500061,16.86000977,91.79020928,1.714059478,0,0,98391.64844
10/8/21 1:00,0,362.3500061,16.57000122,92.37583405,1.859247206,0,0,98373.22656
10/8/21 2:00,0,362.3500061,16.27999268,92.95790808,2.060218419,0,0,98354.89844
10/8/21 3:00,0,355.2000122,15.98000488,93.59237677,2.287291036,0,0,98337.21875
10/8/21 4:00,0,355.2000122,15.80001221,93.47782185,2.277059597,0,0,98311.60156
10/8/21 5:00,0,355.2000122,15.61998901,93.35160999,2.261769121,0,0,98286.61719
10/8/21 6:00,0,359.5700073,15.45003662,93.14869187,2.246975709,0,0,98260.89844
10/8/21 7:00,102.2720032,359.5700073,16.96999512,88.56344056,2.158633749,0,0,98368.84375
10/8/21 8:00,206.4640045,359.5700073,18.4999939,84.07173399,2.145250673,0,0,98476.57813
10/8/21 9:00,308.6489868,380.4700012,20.02001343,79.79214266,2.193171286,0,0,98584.96094
10/8/21 10:00,384.6700134,380.4700012,21.04000244,73.00802901,2.258007971,0,0,98495.17969
10/8/21 11:00,447.0249939,380.4700012,22.05004272,66.83140316,2.324220233,0,0,98406.03906
10/8/21 12:00,437.8940125,389.5599976,23.05999146,61.16346997,2.391694065,0,0,98316.25781
10/8/21 13:00,401.3779907,389.5599976,23.29000244,59.22311415,2.552273458,0,0,98324.53906
10/8/21 14:00,342.2090149,389.5599976,23.51003418,57.36002578,2.721066024,0.0008736,0,98332.07813
10/8/21 15:00,253.1809998,377.3399963,23.74001465,55.50326727,2.8946847,0.0007104,0,98340.25781
10/8/21 16:00,156.5440063,377.3399963,22.55001221,59.81248512,2.622250856,0.0013056,0,98247.96094
10/8/21 17:00,46.48799896,377.3399963,21.36000977,64.49560256,2.365459693,0.0004608,0,98156.20313
10/8/21 18:00,0,360.9299927,20.15999756,69.62975391,2.113409463,0.000192,0,98064.4375
10/8/21 19:00,0,360.9299927,19.4500061,73.13897526,2.343074817,0,0,98148.96094
10/8/21 20:00,0,360.9299927,18.74004517,76.84146907,2.57328577,0,0,98234.11719
10/8/21 21:00,0,350.2000122,18.02999268,80.748438,2.803497768,0,0,98318.64063
10/8/21 22:00,0,350.2000122,17.46999512,83.05118405,2.923354314,0,0,98254.4375
10/8/21 23:00,0,350.2000122,16.91002808,85.42757006,3.043221939,0,0,98190.88281
10/9/21 0:00,0,336.3399963,16.35,87.88254457,3.172664571,0,0,98127.21875
10/9/21 1:00,0,336.3299866,15.80999146,89.32447812,3.000816556,0,0,98073.15625
10/9/21 2:00,0,336.3299866,15.27999268,90.71429221,2.853769352,0,0,98019.10156
10/9/21 3:00,0,327.9899902,14.74001465,92.16619454,2.712803052,0,0,97965.57813
10/9/21 4:00,0,327.9899902,14.55999146,92.30877082,2.800607072,0,0,98010.35938
10/9/21 5:00,0,327.9899902,14.36998901,92.50635074,2.886832098,0,0,98055.14063
10/9/21 6:00,0,333.519989,14.18999634,92.63478995,2.975315194,0,0,98099.92188
10/9/21 7:00,119.1760025,333.519989,16.35,86.25400399,2.672395995,0,0,98129.89844
10/9/21 8:00,243.2960052,333.519989,18.51000366,80.14653161,2.498819722,0,0,98160.61719
10/9/21 9:00,391.7770081,363.8999939,20.67003784,74.34107044,2.504156541,0,0,98190.70313
10/9/21 10:00,488.8640137,363.8999939,22.30999146,66.65461539,3.238549004,0,0,98058.88281
10/9/21 11:00,568.3010254,363.8999939,23.9500061,59.82982011,4.026772785,0,0,97927.15625
10/9/21 12:00,581.4819946,373.5899963,25.58001099,53.79382607,4.832566625,0,0,97795.34375
10/9/21 13:00,532.5689697,373.5899963,26.04000244,52.58214536,5.546467348,0,0,97772.96094
10/9/21 14:00,453.3190002,373.5899963,26.4999939,51.39980502,6.246414975,0,0,97751.21875
10/9/21 15:00,341.8009949,361.8699951,26.9500061,50.27782949,6.960352042,0,0,97728.74219
10/9/21 16:00,209.5679932,361.8699951,25.04000244,56.99228191,6.029610441,0,0,97677.39844
10/9/21 17:00,59.00799942,361.8699951,23.11998901,64.73175493,5.134296441,0,0,97625.96094
10/9/21 18:00,0,346.5499878,21.20998535,73.58143245,4.314267016,0,0,97573.88281
10/9/21 19:00,0,346.5499878,20.58001099,77.01003755,4.8,0,0,97563.11719
10/9/21 20:00,0,346.5499878,19.93999634,80.660245,5.286217801,0,0,97552.25781
10/9/21 21:00,0,374.4899902,19.30999146,84.44270786,5.772798213,0,0,97541.20313
10/9/21 22:00,0,374.4899902,19.42998657,84.93015122,5.858028834,0,0,97493.20313
10/9/21 23:00,0,374.4899902,19.55001221,85.4046787,5.982190261,0,0,97445.10156
10/10/21 0:00,0,364.7600098,19.67000732,85.86687923,6.11562759,0,0,97397
10/10/21 1:00,0,364.7600098,19.55999146,86.10968159,6.002882805,0,0,97334.52344
10/10/21 2:00,0,364.7600098,19.44002686,86.40386116,6.048115529,0,0,97272.14063
10/10/21 3:00,0,348.5899963,19.33001099,86.64428937,6.263904662,0,0,97209.65625
10/10/21 4:00,0,348.5899963,18.83001099,87.57948847,5.948319239,0,0,97190.4375
10/10/21 5:00,0,348.5799866,18.33001099,88.49282854,5.648964431,0,0,97171.75781
10/10/21 6:00,0,361.2999878,17.82000122,89.4448428,5.347242223,0,0,97152.4375
10/10/21 7:00,90.63999939,361.3099976,19.21999512,83.67785429,5.855809234,0.003456,0,97152.96094
10/10/21 8:00,187.1999969,361.3099976,20.61000977,78.36200598,6.37415081,0,0,97152.74219
10/10/21 9:00,295.7890015,388.3800049,22.00002441,73.41162541,6.900116036,0,0,97153.0625
10/10/21 10:00,369.5270081,388.3800049,23.26000366,67.77213323,6.978287815,0,0,97163.46094
10/10/21 11:00,429.7309875,388.3800049,24.52999268,62.56863383,7.139355732,0,0,97174.39844
10/10/21 12:00,360.6019897,412.8900146,25.79000244,57.83590827,7.3874084,1.44E-05,0,97184.60156
10/10/21 13:00,330.0079956,412.8900146,25.61998901,58.88161848,7.55810826,0.0063648,0,97214.9375
10/10/21 14:00,280.4339905,412.8900146,25.4500061,59.94167854,7.728816151,0.0049536,0,97245.28125
10/10/21 15:00,256.9330139,389.4700012,25.27999268,61.01847787,7.89643614,0.0031008,0,97274.97656
10/10/21 16:00,156.1600037,389.4700012,24.08999023,65.33977424,6.758461369,0.0002688,0,97317
10/10/21 17:00,41.47200012,389.4700012,22.89998779,70.00759112,5.626943918,0.0013824,0,97359.75781
10/10/21 18:00,0,357.5599976,21.7000061,75.09647927,4.506750566,0,0,97401.78125
10/10/21 19:00,0,357.5599976,20.7000061,78.40928956,4.123881595,0,0,97380.92188
10/10/21 20:00,0,357.5499878,19.68999634,81.92383078,3.763628568,0,0,97359.85938
10/10/21 21:00,0,358.3299866,18.67998657,85.60486629,3.410234682,0,0,97338.79688
10/10/21 22:00,0,358.3299866,18.48000488,86.1370731,2.87264677,0,0,97310.21875
10/10/21 23:00,0,358.3299866,18.27999268,86.66753424,2.395600092,0.0006528,0,97281
10/11/21 0:00,0,373.8399963,18.08001099,87.20302773,1.996997764,0.0024768,0,97251.78125
10/11/21 1:00,0,373.8399963,17.70998535,88.02509981,2.092295425,0.0002688,0,97285.28125
10/11/21 2:00,0,373.8399963,17.33999023,88.84161687,2.250888765,1.92E-05,0,97318.03906
10/11/21 3:00,0,350.1199951,16.97002563,89.65307115,2.464567579,0,0,97351.4375
10/11/21 4:00,0,350.1199951,16.27999268,90.84618799,1.350703565,0,0,97342.11719
10/11/21 5:00,0,350.1199951,15.58001099,92.04083787,0.294278771,0,0,97332.79688
10/11/21 6:00,0,378.2200012,14.89003906,93.11592551,0.950157906,0,0,97324.02344
10/11/21 7:00,91.52799988,378.2200012,15.92000732,89.69245096,0.75742986,0,0,97310.35938
10/11/21 8:00,191.3439941,378.2200012,16.95003662,86.36493134,0.558659103,0,0,97297.24219
10/11/21 9:00,200.6300049,392.6000061,17.98000488,83.13865923,0.362353422,0.011232,0,97283.38281
10/11/21 10:00,250.9490051,392.6000061,18.59005127,85.21741636,0.640312427,0.046656,0,97287.53906
10/11/21 11:00,291.95401,392.6000061,19.2000061,87.03779362,0.92357997,0.086323202,0,97292.24219
10/11/21 12:00,300.5559998,397.75,19.82000122,88.55546167,1.215935818,0.0778272,0,97296.20313
10/11/21 13:00,274.8450012,397.75,19.83999023,85.97622148,1.781965194,0.0260352,0,97286.32031
10/11/21 14:00,233.1820068,397.75,19.86998901,83.34902674,2.383212135,0.0001632,0,97276.53906
10/11/21 15:00,223.5599976,382.7200012,19.89000854,80.78555217,3.018078891,0.0241056,0,97266.65625
10/11/21 16:00,134.6719971,382.7200012,19.4999939,82.67574093,2.299934785,0.0191712,0,97230.21875
10/11/21 17:00,33.5359993,382.7200012,19.1,84.67301383,1.77910086,0.028531199,0,97194.42188
10/11/21 18:00,0,376.0599976,18.70998535,86.6687588,1.652210637,0.0165792,0,97157.88281
10/11/21 19:00,0,376.0599976,18.14000854,89.29630512,2.958952565,0.0043392,0,97214.20313
10/11/21 20:00,0,376.0599976,17.58001099,91.95518343,4.274225057,0.028800001,0,97270.42188
10/11/21 21:00,0,379.1499939,17.01003418,94.76121915,5.591753008,0.017952001,0,97326.64063
10/11/21 22:00,0,379.1499939,16.89000854,95.14830363,5.441213175,0.0001728,0,97296.67969
10/11/21 23:00,0,379.1499939,16.77001343,95.53333185,5.32200173,8.64E-05,0,97266.07813
10/12/21 0:00,0,377.6300049,16.64000854,95.98516156,5.218294884,0.0011232,0,97235.57813
10/12/21 1:00,0,377.6300049,16.35,95.67234793,4.787744685,0.013564799,0,97294.34375
10/12/21 2:00,0,377.6300049,16.05001221,95.37911004,4.593223134,0.0074304,0,97352.5625
10/12/21 3:00,0,370.7600098,15.76000366,94.977343,4.674719218,0,0,97411.42188
10/12/21 4:00,0,370.7600098,15.46999512,94.15704824,4.80940749,0,0,97490.39844
10/12/21 5:00,0,370.7600098,15.18999634,93.21506325,4.971850928,0,0,97570.11719
10/12/21 6:00,0,352.7999878,14.91002808,92.20156653,5.152280932,0,0,97649.10156
10/12/21 7:00,89.16000366,352.7999878,15.51000366,88.82909933,5.004647981,0,0,97678.52344
10/12/21 8:00,188.7680054,352.7999878,16.11998901,85.54085244,4.882960339,0,0,97708.57813
10/12/21 9:00,359.427002,351.519989,16.71999512,82.43817229,4.770073313,0,0,97737.89844
10/12/21 10:00,450.1619873,351.519989,18.07003174,77.04838528,4.678504027,0,0,97778.96094
10/12/21 11:00,523.8909912,351.519989,19.40999756,72.09649489,4.598706147,0,0,97819.92188
10/12/21 12:00,508.8540039,364.2200012,20.76003418,67.45278171,4.509212655,0,0,97861.52344
10/12/21 13:00,464.9450073,364.2200012,20.92998657,65.88939382,4.137076313,0,0,97904.38281
10/12/21 14:00,393.8110046,364.2200012,21.11004028,64.31426103,3.793903016,0.0001056,0,97947.24219
10/12/21 15:00,291.7380066,361.1099854,21.27999268,62.804855,3.480588965,0,0,97990.20313
10/12/21 16:00,174.128006,361.1000061,20.08001099,67.32454315,3.161660928,0,0,97985.64063
10/12/21 17:00,40.36800003,361.1000061,18.87999878,72.21657773,2.853769496,0,0,97980.97656
10/12/21 18:00,0,372.5100098,17.67998657,77.50937462,2.548901807,0,0,97976.32031
10/12/21 19:00,0,372.5100098,17.58001099,78.81977395,2.116246696,0,0,98059.42188
10/12/21 20:00,0,372.5100098,17.4800354,80.14450814,1.860671936,0,0,98142.42188
10/12/21 21:00,0,373.6099854,17.37999878,81.48421239,1.831747824,0,0,98225.52344
10/12/21 22:00,0,373.6099854,17.02001343,82.4031506,1.758010184,0,0,98193.32031
10/12/21 23:00,0,373.6099854,16.64998779,83.38554638,1.838069675,0,0,98161.75781
10/13/21 0:00,0,343.9200134,16.28005371,84.36778721,2.053874355,0,0,98129.65625
10/13/21 1:00,0,343.9200134,15.64000854,85.19913948,2.002623274,0,0,98088.74219
10/13/21 2:00,0,343.9200134,15.00002441,85.97191834,1.954379718,0,0,98047.92188
10/13/21 3:00,0,311.9899902,14.36000977,86.67748716,1.909371654,0,0,98007
10/13/21 4:00,0,311.980011,13.61000977,87.06783983,1.785385105,0,0,97969.42188
10/13/21 5:00,0,311.980011,12.86000977,87.30827761,2.019108673,0,0,97931.74219
10/13/21 6:00,0,320.5599976,12.11004028,87.3786297,2.508326201,0,0,97894.0625
10/13/21 7:00,81.39199829,320.5599976,13.77001343,83.1462066,2.250777606,0,0,97879.89844
10/13/21 8:00,174.6080017,320.5700073,15.42998657,78.9544095,1.994492455,0,0,97865.74219
10/13/21 9:00,118.2699966,381.8900146,17.08999023,74.85189999,1.749171258,0,0,97851.57813
10/13/21 10:00,148.3079987,381.8900146,15.89000854,79.19871512,2.556344993,0.0282048,0,97865.39844
10/13/21 11:00,172.6820068,381.8900146,14.67998657,83.87795933,3.359002799,0.088838402,0,97879.21875
10/13/21 12:00,240.1399994,390.1199951,13.48000488,88.79458951,4.176900749,0.023884799,0,97892.84375
10/13/21 13:00,219.2489929,390.1300049,14.64998779,86.21018306,5.855911447,0.0001728,0,97831.60156
10/13/21 14:00,185.3910065,390.1300049,15.82000122,83.58017724,7.542148193,0,0,97771
10/13/21 15:00,206.9250031,371.5400085,16.99001465,80.92115838,9.229154766,0,0,97710.39844
10/13/21 16:00,122.3359985,371.5400085,17.12999878,84.01852134,8.820958052,1.92E-05,0,97588.79688
10/13/21 17:00,26.1760006,371.5400085,17.27999268,86.98797221,8.438542493,0,0,97467.64063
10/13/21 18:00,0,369.1000061,17.42000732,89.94122914,8.087502669,0,0,97345.9375
10/13/21 19:00,0,369.1000061,17.55001221,91.44884163,7.24494992,0,0,97370.14063
10/13/21 20:00,0,369.1000061,17.67998657,92.92818343,6.455153014,0,0,97394.24219
10/13/21 21:00,0,341.0499878,17.80999146,94.37777385,5.745963859,0,0,97418.24219
10/13/21 22:00,0,341.0499878,17.90999756,93.46051769,5.13951373,0,0,97485.21875
10/13/21 23:00,0,341.0499878,18.02001343,92.49143656,4.916197898,0,0,97552.10156
10/14/21 0:00,0,321.4500122,18.11998901,91.59036526,5.113824439,0,0,97619.07813
10/14/21 1:00,0,321.4500122,16.80999146,90.20931217,4.688379163,0,0,97582.34375
10/14/21 2:00,0,321.4500122,15.49004517,88.03378939,4.302045982,0,0,97545.60156
10/14/21 3:00,0,324.769989,14.18004761,84.78334426,3.957903479,0,0,97508.96094
10/14/21 4:00,0,324.769989,13.79000244,84.6421904,3.805220014,0,0,97598.85938
10/14/21 5:00,0,324.769989,13.39998779,84.43527383,3.740013344,0,0,97688.11719
10/14/21 6:00,0,335.3599854,13.01000366,84.15988236,3.74733245,0,0,97778.02344
10/14/21 7:00,73.65599823,335.3599854,13.9500061,75.65994403,4.216313594,0,0,97864.96094
10/14/21 8:00,160.2079926,335.3599854,14.87999878,67.94304058,4.784527135,0.0012288,0,97952.53906
10/14/21 9:00,377.5320129,302.8599854,15.82000122,60.84817662,5.426601127,0,0,98039.57813
10/14/21 10:00,474.1040039,302.8599854,16.61000977,54.97190192,5.352616312,0,0,98068.64063
10/14/21 11:00,552.2340088,302.8599854,17.40999756,49.51019886,5.304271817,0,0,98097.60156
10/14/21 12:00,581.9650269,299.0599976,18.20998535,44.46524372,5.300000038,0,0,98126.02344
10/14/21 13:00,530.9249878,299.0599976,18.39000854,44.24122005,5.281855926,0,0,98092.03906
10/14/21 14:00,448.1960144,299.0599976,18.57000122,44.01301441,5.277309794,0,0,98058.70313
10/14/21 15:00,325.605011,289.8699951,18.76000366,43.76044633,5.286397626,0,0,98024.71875
10/14/21 16:00,190.6560059,289.8699951,16.85,49.39490177,4.786784026,0,0,97998.71875
10/14/21 17:00,37.26399994,289.8699951,14.93999634,55.84962144,4.290944031,0,0,97972.71875
10/14/21 18:00,0,275.75,13.02999268,63.25682584,3.786713643,0,0,97946.07813
10/14/21 19:00,0,275.75,12.35003052,66.12253678,3.636000659,0,0,97998.38281
10/14/21 20:00,0,275.75,11.65999756,69.17556344,3.523691255,0,0,98050.67969
10/14/21 21:00,0,271.9100037,10.98000488,72.34180664,3.44595407,0,0,98102.97656
10/14/21 22:00,0,271.9100037,10.76000366,71.90281858,2.87236834,0,0,98091.25781
10/14/21 23:00,0,271.9100037,10.54000244,71.4419922,2.454893056,0,0,98079.53906
10/15/21 0:00,0,269.1199951,10.30999146,70.99399268,2.290545748,0,0,98067.82031
10/15/21 1:00,0,269.1099854,9.939996338,71.45835414,1.974360624,0,0,97999.07813
10/15/21 2:00,0,269.1099854,9.559991455,71.95475334,1.847403541,0,0,97929.60156
10/15/21 3:00,0,269.6499939,9.189996338,72.38579254,1.964586482,0,0,97860.21875
10/15/21 4:00,0,269.6499939,8.85,73.67930457,1.026498895,0,0,97861.92188
10/15/21 5:00,0,269.6499939,8.510003662,75.00195669,0.44777225,0,0,97862.88281
10/15/21 6:00,0,308.8299866,8.170037842,76.35122888,1.140043844,0,0,97864.57813
10/15/21 7:00,38.41600037,308.8299866,8.749993896,76.72842222,0.930376247,0,0,97984.4375
10/15/21 8:00,84.76799774,308.8299866,9.330010986,76.97532499,1.694461534,0,0,98104.84375
10/15/21 9:00,92.66000366,348.480011,9.909997559,77.11396152,2.714129721,0,0,98225.14063
10/15/21 10:00,116.5279999,348.480011,10.55999146,75.74982363,2.882308188,0,0,98217.5625
10/15/21 11:00,135.7920074,348.480011,11.20998535,74.37124672,3.050983372,0,0,98209.78125
10/15/21 12:00,230.4859924,340.3800049,11.87005005,72.94448259,3.223724535,0,0,98202.53906
10/15/21 13:00,210.1060028,340.3800049,12.55999146,66.33545536,3.479554664,0,0,98147.65625
10/15/21 14:00,177.0740051,340.3800049,13.26000366,60.14689352,3.761980852,0,0,98092.78125
10/15/21 15:00,303.5,295.3299866,13.95998535,54.39769051,4.049691452,0,0,98037.89844
10/15/21 16:00,175.9360046,295.3299866,12.57000122,57.07310075,3.940621865,0,0,98008.89844
10/15/21 17:00,31.00799942,295.3299866,11.18999634,59.78006154,3.846296932,0,0,97979.89844
10/15/21 18:00,0,280.0400085,9.809991455,62.54358432,3.771604422,0,0,97950.79688
10/15/21 19:00,0,280.0400085,9.400048828,63.62734672,3.505652478,0,0,98035.42188
10/15/21 20:00,0,280.0400085,8.980004883,64.76988649,3.270061188,0,0,98119.84375
10/15/21 21:00,0,329.7799988,8.570001221,65.88414375,3.093169809,0,0,98204.89844
10/15/21 22:00,0,329.7799988,8.629998779,65.78978904,3.075873793,0,0,98168.09375
10/15/21 23:00,0,329.7799988,8.679986572,65.73419877,3.059428003,0,0,98131.25781
10/16/21 0:00,0,322.2399902,8.730004883,65.67848002,3.043846222,0,0,98095.07813
10/16/21 1:00,0,322.2399902,8.240014648,67.61316736,3.103352949,0,0,98032.61719
10/16/21 2:00,0,322.2399902,7.760003662,69.57109237,3.165090949,0,0,97970.15625
10/16/21 3:00,0,266.9200134,7.270043945,71.64095239,3.227212487,0,0,97907.70313
10/16/21 4:00,0,266.9200134,6.420007324,74.17787843,3.342603699,0,0,97986.57813
10/16/21 5:00,0,266.9200134,5.570001221,76.79365596,3.480229897,0,0,98065.46094
10/16/21 6:00,0,249.3999939,4.719995117,79.47421006,3.63666067,0,0,98144.35156
10/16/21 7:00,104.711998,249.3999939,6.529992676,71.60270661,4.267083084,0,0,98149.5
10/16/21 8:00,234.576004,249.3999939,8.339990234,64.58734709,4.993856146,0,0,98155.10156
