date,x,y,Comp.1,Comp.2,Comp.3,Comp.4,Comp.5,Comp.6,Comp.7,Comp.8,Comp.9,Comp.10,Comp.11,Comp.12,Comp.13,Comp.14,Comp.15,Comp.16,Comp.17,Comp.18,Comp.19,Comp.20,Comp.21,Comp.22,Comp.23,Comp.24,Comp.25,Comp.26,Comp.27,Comp.28,Comp.29,Comp.30,Comp.31,Comp.32,Comp.33,Comp.34,Comp.35,Comp.36,Comp.37,xy
2021_06_15,494,898,0.01408177915673072,-0.02655164711413758,0.01741290481437374,-0.00788169492993817,0.003194674544254,0.00302082396107827,0.00110716055315821,-5.888384579563115e-5,-6.859391365377491e-5,0.00210326864655471,0.00277534912893435,0.00413725004362595,0.0014344635446627,0.00178569384374148,6.442377665699159e-4,0.00148369435476432,0.00180347587364068,0.00273768784619494,0.00100625809581905,0.00143968761263937,8.913835388178805e-5,8.493343455938057e-4,7.92799479115749e-4,0.00108225998055179,0.00103065153540144,0.00117921496695357,7.760330043065357e-4,-0.00125118854048384,0.00128991208809481,1.742140330272175e-4,8.661401484342473e-4,-0.00209813639187714,-1.3107162397966245e-5,-2.4909213961126376e-4,-8.600033606753207e-5,-4.073588820015022e-4,2.6341708964502643e-4,494 898
2021_06_15,495,898,0.01527918795581743,-0.02703355076727889,0.01762465094532698,-0.00800172540306313,0.003377203519635,0.00316187231507823,0.00110306598757008,1.688210775284898e-5,-4.816956226318239e-5,0.00208261402911344,0.00272902362127116,0.00446339812482691,0.00136154725581337,0.00182268664030794,6.980571228433318e-4,0.00149735965072717,0.00194198875999422,0.00264731366189566,9.995778493271758e-4,0.00163021958301901,-7.625693797259401e-5,0.00106016654918566,6.000838109117346e-4,0.00109827004256352,0.00108613945322827,0.00125760360497401,9.509547001186632e-4,-0.00119874183550836,0.00132158962800054,1.5980772855230113e-4,9.798972600058148e-4,-0.00210755374999027,2.00099098503558e-5,-1.78833836625651e-4,-1.658650919584338e-4,-4.249018242002956e-4,4.6096092368589665e-4,495 898
2021_06_15,497,899,0.01435309211225278,-0.02623621191817284,0.01735270711526165,-0.00815969023409575,0.00320593806119194,0.0029799568613626,9.075920839723304e-4,9.99859233072332e-5,3.794211709911118e-5,0.00212392251510776,0.00281742528565967,0.0041261575284190196,0.00128993024718836,0.00176455461795476,6.760298039315471e-4,0.00143428546430213,0.00189318793355497,0.00266864760615419,8.708456860369953e-4,0.00152831554592009,1.287472371419694e-4,9.828922153465325e-4,5.809056335284562e-4,9.127921850651076e-4,9.922691801819352e-4,0.00118556597556298,8.629966874237248e-4,-0.00104225499023668,0.00125858188549138,7.904662362413298e-5,0.00109565798838901,-0.00204508553146455,2.2475502483725843e-5,-1.528247839064121e-4,-1.644020921000819e-5,-4.026839916569023e-4,2.8781840152967465e-4,497 899
2021_06_15,496,898,0.01514437534700923,-0.02695152903714088,0.01773365189585771,-0.00821829108711441,0.00348581453598653,0.0030455517523264,0.00107408720351465,5.011563095989001e-5,-1.9278891365506312e-4,0.00212000777588008,0.00282597344111283,0.00442831833141902,0.0012426429017066,0.00177884784525454,7.323838992348965e-4,0.00150207855482215,0.00174145281286199,0.00278356893051894,0.00126251640159779,0.00147994318417019,2.9244449909511088e-5,0.00103039707922973,7.14749393134566e-4,0.00107983069123005,0.00111092972636464,0.00123413260288452,0.00103072530695855,-0.00105252868211039,0.00127568688204602,9.748116045059312e-5,0.00108064720950186,-0.00196368415521454,-1.1386727182274468e-4,-2.1920610960312768e-4,3.197438476269001e-5,-4.979838998587186e-4,3.5743485508166943e-4,496 898
2021_06_15,497,898,0.01500889766428727,-0.02684739762024091,0.01770039672556295,-0.00835968615429012,0.00338515361593657,0.00289740118570008,0.00109467026197577,1.5260841198781044e-4,-4.93123975926803e-5,0.00211067371946478,0.00280731579068194,0.00447680663911194,0.001241792640196,0.00174451180646535,6.918064740094078e-4,0.00159962256980313,0.00185351765183314,0.00259425248941392,9.03525723615289e-4,0.00147512380897711,3.305614745021454e-5,9.22154824720718e-4,5.597816839404626e-4,0.00106783387211583,9.763328161112412e-4,0.00139287037775244,8.050871742222461e-4,-0.001162928313842,0.00130279865516799,2.8307536821373146e-4,0.00106228604206349,-0.00209984249275467,9.045834728912507e-6,-1.8471573816997736e-4,7.237350785168277e-5,-3.70259237841071e-4,2.553416180447487e-4,497 898
2021_06_15,496,897,0.01484211812071525,-0.02672177681888507,0.01756590676522733,-0.00817089548504394,0.00338904155056714,0.00300212132819515,9.964642512790831e-4,5.311811662152293e-5,-1.2365369172971863e-4,0.00208863363219392,0.0027485429065546,0.00432831630653312,0.00117441375257092,0.00171664441349612,6.729874259310608e-4,0.0015362716129248,0.00182494200149842,0.00268165828664306,0.00132009384349692,0.00149468319078832,9.180253221373852e-5,9.194412151267264e-4,6.197819808955586e-4,0.00106489385700742,0.00101065183512172,0.00121940380193188,0.00104654089060167,-0.00111687213248,0.00121036579514938,1.3545552100013391e-4,9.851232191989644e-4,-0.0020463741263488,-6.464046693015137e-5,-3.159768654426627e-4,-1.620490501100139e-5,-4.3371476880126985e-4,3.0997476776509686e-4,496 897
2021_06_15,497,897,0.01545572468021965,-0.02708410168803097,0.0178383873087489,-0.00835602591377202,0.00340323897440085,0.00298103749833459,0.00111170448402618,1.4188271747188612e-4,2.331555598630912e-5,0.00201117431243517,0.0028356592791418,0.00442838145346379,0.00120873196264326,0.00185137403276071,5.782479320820369e-4,0.00167280013974207,0.00176994315096511,0.00256323851592422,0.00107078056402357,0.00151941221096493,1.9072553583863853e-4,9.785430002222095e-4,6.096207530765339e-4,9.038848395769376e-4,0.00110148193857021,0.00119612494651853,8.585326538276882e-4,-0.00126781909044248,0.00128258313997564,1.9922304286690577e-4,0.00110044407792165,-0.00202610079117278,-1.2225162631737213e-4,-2.480005477414852e-4,-3.6789648937272296e-5,-3.7506044672952986e-4,2.1936554331448223e-4,497 897
2021_06_15,496,896,0.01399108661089751,-0.02611290088285881,0.01730532915456431,-0.00797613540273235,0.00316622255957411,0.0030565912244792,8.747780120795549e-4,-7.735268004653318e-5,4.984117132567144e-5,0.00212628014960771,0.00273280844682281,0.0041603554259267,0.00111012046656487,0.00163025491121689,6.437459932235328e-4,0.00143501391896158,0.00194590765832461,0.00260330364008959,0.0011182954665032,0.00154780623161585,1.5722418869082086e-4,8.329148549958672e-4,5.83765515509458e-4,9.664007451125922e-4,9.225169962699004e-4,0.00113890461421364,0.00102111862377305,-0.00112108497778705,0.00131490684919888,2.539107634458268e-4,8.291903517598706e-4,-0.00209549611137943,6.388284031758268e-5,-3.962124320966471e-4,2.7909335906678778e-5,-4.168121316584107e-4,2.0627229986270305e-4,496 896
2021_06_15,492,897,0.01486269275181968,-0.02657032108646936,0.01819054172808805,-0.00835595302044855,0.00318784954571669,0.00298462343957312,0.00112615039594061,1.880517874924538e-4,1.1663367046654756e-4,0.00219609804164259,0.00282367460107049,0.00424958875024076,0.00141786823737455,0.00182102987200467,7.676293819464821e-4,0.00161346183246754,0.00190768207125443,0.0027214937449829,0.00108516361502356,0.00173970617555727,1.5187156617239568e-4,9.532311777112994e-4,7.338268228382676e-4,0.00103817913544906,0.00105076790964735,0.00116238996467695,9.313660337590156e-4,-0.00137802287253409,0.00128013762928942,3.625443947644074e-4,9.351253878755908e-4,-0.00211884683788179,-1.594874459944739e-4,-3.084507552166985e-4,-1.4855963306836475e-4,-5.229728599610147e-4,3.2305172121931217e-4,492 897
2021_06_15,493,897,0.0148993795674239,-0.02640644165532158,0.017948584204773,-0.00815743256873051,0.00325164758870255,0.00290122135868196,9.961024590385984e-4,1.1987277044348004e-4,-1.3711922664361815e-5,0.00212765195504679,0.00276937711266359,0.00438398066588816,0.00126288081055131,0.00178437302975534,8.389469813738162e-4,0.00151090952600712,0.00182525212500796,0.00285249779513666,0.00111932908625501,0.00162480017531447,9.171259376752e-5,8.772892879730738e-4,6.985233498596306e-4,0.00104802073645609,0.00103499776239702,0.00128299534972345,8.869454027674704e-4,-0.00133530723040898,0.00117285271569497,1.2928407198760234e-4,7.920036571316035e-4,-0.00209583376095488,4.116756182765566e-5,-2.069192546654555e-4,6.389982345993852e-6,-4.292451046630963e-4,2.6402978802165746e-4,493 897
2021_06_15,494,897,0.01399701418311998,-0.02633757759836274,0.01731576851938371,-0.00796816521004009,0.00324965354292555,0.00300410643730068,9.97394038682844e-4,-9.377527859519723e-5,3.057488424051659e-5,0.00220088440556003,0.00274619804518687,0.00413087107976201,0.00147454642107592,0.00179507435632426,6.931699008798844e-4,0.00140052227245289,0.00185528582257949,0.00267288908307971,0.00103893111315805,0.001438877763461,3.6581210397568035e-5,8.355107598630347e-4,7.328933769948868e-4,0.00105125924032931,0.00100261552824617,0.00115228870840903,8.437628826907891e-4,-0.00118562255904859,0.00132223298352991,1.742758831656916e-4,8.265947922491829e-4,-0.00214775405036755,1.6620124282039868e-4,-2.9817223652523937e-4,3.0508063910624616e-5,-4.366463512736447e-4,2.5012083092698385e-4,494 897
2021_06_15,495,897,0.01421507153382699,-0.02659453520971028,0.01717502293400525,-0.00795878327065408,0.00329806380534066,0.00315368986580276,8.938255702410351e-4,-5.348875591726918e-5,1.8842234275257404e-4,0.00204954213940937,0.00273354052316836,0.00427683748558421,0.00151930578148266,0.00175050391592228,5.502013827371081e-4,0.00145958699233235,0.00183992707966875,0.00268155286886471,9.256882361299264e-4,0.00146041243975342,1.270734425198792e-4,0.00106447986497518,6.926412425464492e-4,9.216321034861914e-4,0.00113635468838283,0.00110941914912043,9.36475750464397e-4,-0.00122896094234446,0.00131323383876971,5.123840864479366e-5,8.500641111182522e-4,-0.00197906039737681,7.76156969272085e-5,-2.112293987363704e-4,-1.377000418435681e-4,-3.678564933786761e-4,3.6802328057115267e-4,495 897
2021_06_15,493,896,0.01492451393474136,-0.02660008360517841,0.0181125012178617,-0.0082883751216271,0.0033453117032439,0.00299395737730266,9.91809716109823e-4,7.898190094435742e-6,1.2027275647330423e-4,0.00213730111702447,0.00278047899129713,0.00434032129381932,0.00133238715315724,0.00191170998163297,7.749072720208642e-4,0.00147422241258216,0.00175405206761973,0.00285611097324564,0.00110597485690911,0.00163086105051994,-1.2682811579324235e-5,9.113903328990544e-4,5.885387520278921e-4,0.00119871269551987,0.00103353048788582,0.00125242346247603,8.070504051573675e-4,-0.00132337070920882,0.00126769750083155,2.0911547474335705e-4,9.376842650114456e-4,-0.00210581327988577,6.863419146593293e-6,-2.8899975371644127e-4,1.5522577804906526e-5,-4.202883185011544e-4,2.583325104567528e-4,493 896
2021_06_15,494,896,0.01533744167291879,-0.0267172085234388,0.0178615673270461,-0.00816201139283962,0.00345939278694524,0.00308898479252093,9.575655656990012e-4,9.081622867548406e-5,-1.0274681131125572e-4,0.00213388048377934,0.00269746239233208,0.00450716156057739,0.00141979983980959,0.00194574570324949,8.229195333868554e-4,0.0014123185151572,0.00186684900899268,0.00261557041613424,0.00100630119949437,0.00150612269802263,-1.268951134492291e-4,8.83966973419427e-4,5.275046878799525e-4,0.00116610338625723,0.00106229991888606,0.00136793460373468,8.868206863107398e-4,-0.00130443548193177,0.00135214904093619,2.0072806304199557e-4,0.00117303643582707,-0.0020779933651363,9.287842385670538e-6,-2.1630231903200725e-4,1.7993534168449815e-4,-4.706037618879016e-4,2.0231237786004413e-4,494 896
2021_06_15,495,896,0.01482677599982941,-0.02675967064881386,0.01741171764145891,-0.00806884225811973,0.00340664121895767,0.00304941894785212,9.22340882944096e-4,-1.076750225716442e-5,1.0942968032242696e-5,0.00196228896620338,0.00279539120652351,0.00432623433394481,0.00144529187488201,0.00184434300853999,6.473332429027254e-4,0.0014173144483484,0.00182144173726254,0.00272435790998657,8.982990630610779e-4,0.00140445721888926,1.049410431425997e-4,9.990852133827449e-4,6.17094867042111e-4,0.00100010000822406,0.00109131845369251,0.00118378938449817,9.32008317645719e-4,-0.00123455789817266,0.0013169265627133,9.954370975268614e-5,9.539815201982032e-4,-0.00201818614916574,7.673307463402993e-5,-2.806151776225577e-4,-5.20836702666343e-5,-3.923931501571175e-4,3.274925834008324e-4,495 896
2021_08_15,494,902,0.02070667728512465,-0.02406987143978604,0.0175118360085987,-0.00964734663038495,0.00320704148935121,0.00336367229676306,0.00131430873432457,-5.364350872216006e-4,-4.906760847619031e-4,0.00165207748625101,0.0028827566184582,0.00499681047170862,0.0011190833613613,0.00220643207418681,0.00105213093520627,0.00149021911454581,0.00161697538601316,0.00271845390492873,9.571570669557936e-4,0.00153068797806633,3.879841610045801e-5,0.00122462422341234,6.80509290714394e-4,0.00103404916386757,0.00146226568237976,0.00137843458606919,0.00109883494911403,-0.00144871770590646,0.00127997222733317,3.298079292718072e-4,0.00120084185485778,-0.00204145090069928,1.2185015279834836e-4,-2.7294700735219226e-4,7.879859898690115e-5,-4.901107083952733e-4,2.621892102751575e-4,494 902
2021_08_15,495,902,0.02071390496640959,-0.02419706253931237,0.01759262905102409,-0.0096806748076145,0.00330758309288241,0.0034402625099945,0.00128987891155134,-5.134563086969693e-4,-4.380432032918993e-4,0.00162641145862826,0.00279489707282234,0.00490978760076234,0.00117143342034612,0.00227266292459694,0.00106855295214836,0.00139005165984853,0.00170862645414217,0.00280356013987087,9.837211395713453e-4,0.00151882428476676,9.560496864907416e-6,0.00125545118116987,7.273074942416089e-4,8.612469937051084e-4,0.00141619245324843,0.00135533252531936,0.00111993189757084,-0.00137039962166938,0.00127391949351508,2.4066161588130492e-4,0.0012508087984242,-0.00199285190239397,1.2758264756372055e-4,-3.0555729067507475e-4,1.5898296682685176e-5,-4.7081646173514674e-4,3.288147818970011e-4,495 902
2021_08_15,493,901,0.02088392512186515,-0.02427427343682219,0.01747579641226978,-0.00990423986559478,0.00326822991458343,0.00322301963725347,0.00132477466014726,-4.360095330690761e-4,-4.977216175933014e-4,0.00165979580366581,0.00270411727623286,0.00497248923374291,0.00118312961623901,0.00223958677792993,9.491455044752352e-4,0.00147803088163526,0.00169980975235847,0.00267269820878886,0.0011245973444095,0.00144733472468961,-1.2383037071375533e-4,0.00104998452273551,5.388507176121105e-4,0.00108724495905883,0.001315219798305,0.00134906497279566,0.00100976916272506,-0.00147014263817494,0.00120356990920408,4.4380123230011313e-4,0.00120665286419475,-0.00199635629995113,1.970258422271445e-4,-1.9311622628486017e-4,3.962293582577726e-5,-5.356745144257391e-4,2.5371820756523654e-4,493 901
2021_08_15,494,901,0.0208505557496325,-0.02422801670467636,0.01765260953602157,-0.00979697672770206,0.00335763244383195,0.00332501664681141,0.00141769973267993,-5.326799661162114e-4,-4.3971000677407057e-4,0.00171934920746147,0.00271716357822711,0.00503742328179984,0.00105069912715603,0.00217503630370187,0.00101916811335368,0.00148512200546138,0.00173764756725152,0.00271719671448046,0.00102464232768549,0.00156198390498463,-3.810992883823587e-5,0.00118777541917513,6.457713802568161e-4,0.00112461094477779,0.00145289992585433,0.00133369077735077,0.00112778410018248,-0.00141029108881545,0.00128404564133854,4.859028151134964e-4,0.00126005561565151,-0.0021077400046655,2.309976883832943e-4,-1.6365955279529126e-4,6.87923937902599e-5,-4.834201575995877e-4,2.7346221055686375e-4,494 901
2021_08_15,496,901,0.02122015318101544,-0.02434513106071013,0.01773850622253338,-0.00988113479194998,0.00343364529653102,0.00333461478067514,0.00132617735970151,-5.064491124884486e-4,-4.5246274631558425e-4,0.00161745414915342,0.00271032840912217,0.00491579538833572,0.00120216164255094,0.00231058018414422,0.00105513864097495,0.00140861207144007,0.00168500408175508,0.0028182474200124,0.00118972404711737,0.00156647138595576,-8.621019226830606e-5,0.00116834074715395,6.526907163796936e-4,0.00100795802342357,0.0014474252109721,0.00132653512769361,0.00117620233942754,-0.00137672673585194,0.00121588808921528,3.0582372004772944e-4,0.00125549732193062,-0.00206863823515404,1.6624811774820715e-4,-3.0944144887733567e-4,1.1904604853951564e-4,-5.318161636089903e-4,3.553831918637503e-4,496 901
2021_08_15,495,901,0.02094418042974036,-0.02433268082635992,0.01775978614105555,-0.00985142883676465,0.00344630784688647,0.00343205994962134,0.00138249320319909,-5.397869585123799e-4,-4.6156524257101865e-4,0.00163289128690314,0.00269542233213097,0.00495822941562443,0.0011194957590441,0.00226681250559761,0.00107397100543881,0.00139281802586397,0.0017609485332811,0.00276532045818483,0.00111759384295889,0.00158475506956331,-5.529013515494086e-5,0.00120703323824977,6.609990963780637e-4,0.00102384151715372,0.00143968074032764,0.00131669784303303,0.00109898018789495,-0.00141452341859838,0.00120840227760068,3.4472773566542666e-4,0.00126071431939007,-0.00207962448354728,1.9730972355087124e-4,-2.7737760417579727e-4,8.795624996109884e-5,-4.3479715966589374e-4,3.605074410315808e-4,495 901
2021_08_15,494,900,0.02109427639278443,-0.02436125658191916,0.01772707949144585,-0.01000599414775259,0.00351201616624194,0.00328692432842885,0.00130880516733889,-5.092784591183704e-4,-4.072113052168302e-4,0.00165762342358821,0.00281148088166666,0.00507961730806324,0.00100289224380866,0.00222535984972629,9.670354622927258e-4,0.0012970259671162,0.00165202126488153,0.00273550441289191,0.00111423363593072,0.00142132981454474,-1.0946509987301288e-4,0.00115751932878937,6.449443280766291e-4,9.751845084532586e-4,0.00142238742015912,0.00131490540549658,0.00112137031520271,-0.0014706018398582,0.00111552599853185,3.918468890576761e-4,0.00122793645960279,-0.00210810388730918,7.15906334248941e-5,-2.5189926110474463e-4,9.49165944574884e-5,-5.34968282194242e-4,3.0797555037344467e-4,494 900
2021_08_15,495,900,0.02141514871187633,-0.02440583159347089,0.01766437177943152,-0.00973624300269392,0.003431092041488,0.00330494914466539,0.0012893399238785,-4.872457475429494e-4,-5.455264838935991e-4,0.00164185915075606,0.00258583132050646,0.00495039142857247,9.90318681950669e-4,0.0021585749558258,0.00105377623940022,0.00131727485613678,0.00167424544273495,0.00284362711269583,0.00126906286427626,0.00149431500873662,-1.401170164088112e-4,0.00116912273135531,6.166466591260883e-4,0.00125374612056531,0.00150759085787192,0.00133751699251305,0.00109482813517292,-0.00140819834639366,0.00124424071225272,3.661678332677058e-4,0.00127135568933823,-0.00199685475588651,8.014833269023954e-5,-2.990172271477035e-4,1.829383918316666e-4,-4.927175513818002e-4,2.276348580430647e-4,495 900
2021_08_15,496,900,0.02154819830887473,-0.02439632716607617,0.01785836757240925,-0.00991405056308508,0.00350545182803003,0.00340045325675629,0.00130095468084981,-4.929458547862219e-4,-4.74120674862875e-4,0.00164510209658194,0.00279782284169626,0.00498205493110255,0.00121320083168315,0.0023230142475755,0.001174622982965,0.00134956511524987,0.00163240825774697,0.00281850694998667,0.00122762208710533,0.00145787602967889,-1.7195026132818628e-4,0.00116867631938413,5.140166134828622e-4,0.0012068281058368,0.00145456721947286,0.00134238298737849,0.00105606301821239,-0.00150364723696304,0.00121997830981729,3.1917168232631896e-4,0.0012072788170207,-0.00213563785437081,2.062900180776062e-4,-2.680957021834149e-4,1.2067801569970096e-4,-4.626434472429617e-4,3.4353026709243344e-4,496 900
2021_08_15,494,899,0.02143753311456993,-0.02440610406188415,0.01772137485520224,-0.00982039191145806,0.00367809435626154,0.00324645676261925,0.00130528639477768,-2.588822625511149e-4,-4.33013612925089e-4,0.00168130087453953,0.00266081982291782,0.00518765390001976,0.00106515640355518,0.00229164709598134,0.0010335656833488,0.00132755002608246,0.00167961695043548,0.00260935099253134,0.00127818725528589,0.00148560115707159,-2.1355981273971822e-5,0.00105121221460022,5.675576093588808e-4,9.600130489113786e-4,0.00145179507932857,0.00131211000184283,0.0011128605591131,-0.00138942943035598,0.00119429273014911,4.3554274321085026e-4,0.00128138436589238,-0.00206557210159554,1.8865143841018844e-4,-3.7834851371655256e-4,1.687148853209904e-4,-6.457286455710647e-4,2.5232492837058e-4,494 899
2021_08_15,495,899,0.02155154910657693,-0.02448989070225481,0.01780412523466453,-0.00997540867142063,0.00366617294269549,0.00330596157258745,0.00135560901037161,-3.748194295914366e-4,-5.124968377158223e-4,0.00157110231308623,0.00271010494256372,0.00518989819281647,0.0010938395545894,0.00226940943534601,0.00110232675409239,0.00135889756790112,0.00168317835163215,0.00272384230121581,0.00130499260091333,0.00149419098662514,-2.376048396990477e-5,0.00113232183402394,6.465304884032535e-4,9.560272551778256e-4,0.00143013520060159,0.001328457253679,0.00111828445611151,-0.00149227271127656,0.00120084910598284,4.032492359868631e-4,0.00117083223012507,-0.00204981397029066,2.4057344654130055e-4,-3.594896480200339e-4,9.188944142616e-5,-5.983725487806206e-4,3.0200022002732277e-4,495 899
2021_08_15,496,899,0.02162648422298614,-0.02449625409661556,0.0179036642280457,-0.00998240070505305,0.00359082489965573,0.00336280873473956,0.00131170691647386,-4.824369392577912e-4,-4.828096862332449e-4,0.00153331570355402,0.00275131285197711,0.00514635156298351,0.00116430615936963,0.00230266946671616,0.00114383234751745,0.00139183750737063,0.00167486351437431,0.00282078847259256,0.00126675531656037,0.00148871607920702,-5.72980641156256e-5,0.00118354015036959,6.790945911383923e-4,0.00102916366481524,0.00140919136148892,0.00134447538123647,0.00109078010600083,-0.00155923839040603,0.00124481006378923,4.0722992459957626e-4,0.0011321977158222,-0.00209082452212601,2.475238562580837e-4,-2.9283138929023624e-4,1.3793827730640028e-5,-5.052064758148921e-4,3.8363514359514273e-4,496 899
2021_08_15,494,898,0.02157297879743528,-0.02447734487011227,0.01774459170538036,-0.00991919510747078,0.00364379147532709,0.003312651168246,0.00123947850222413,-3.3496977129721507e-4,-4.1843864509904046e-4,0.00174082663492845,0.00245250935447415,0.00518306771172341,0.00120784844691509,0.00232924333444792,0.00106613219305907,0.00143241994168486,0.00163730617950529,0.00267399880711019,0.00119774491017223,0.00146946553218589,-4.842535794682802e-5,0.00115964238475724,6.306463417188201e-4,9.39759379310676e-4,0.00152295431641913,0.00129246494136473,0.00100537812534575,-0.00151841885845285,0.00120666071272569,3.052182730324466e-4,0.00122953894668432,-0.00209565680037019,2.0001560844696423e-4,-4.237694663372721e-4,5.865004995573157e-5,-4.860065017486176e-4,2.901991387798855e-4,494 898
2021_08_15,495,898,0.02176899588256592,-0.02462123077172092,0.01789455423270194,-0.01001096016890384,0.003586247325451,0.00334143955868452,0.00128224066987763,-4.393040960944694e-4,-5.176491947440741e-4,0.00160912062037655,0.00262463392890678,0.00524002927705124,0.00115601626675991,0.00231839114222017,0.00104027913595501,0.00137686873227893,0.00169328976210245,0.00267992924936683,0.00118461334968587,0.0014968928307753,-9.63981424206162e-5,0.00119511143371604,5.454117946667446e-4,9.148364897951016e-4,0.00148301445720874,0.00135147192944941,9.838094472109588e-4,-0.0014970838029464,0.00118919102524957,3.9173718059853826e-4,0.00116814488217834,-0.00195837992037568,1.3781761013820343e-4,-3.0951686780663235e-4,4.840155630035143e-5,-5.256205982132071e-4,3.2742594208145354e-4,495 898
2021_08_15,496,898,0.02178274142759745,-0.02481603502924161,0.0180168050026263,-0.00986645546747365,0.00347283025956589,0.00326535880304463,0.0013738911248319,-4.131851116165941e-4,-5.657931960084539e-4,0.00165176245516449,0.00292218117165466,0.00529356870189331,0.00116892858673813,0.00249858560796772,0.00105282020618135,0.00147738126728141,0.00164458202388123,0.00273575136378046,0.00126101721370082,0.00165387267429871,-1.6360410643975542e-5,0.0012035988067988,6.926827505067198e-4,0.00113241144763822,0.00149526191175925,0.00139155855122407,0.00106197755433117,-0.00140321333208429,0.00126031268881486,4.4714115228512377e-4,0.00112043592845547,-0.00203778749096882,2.134397967771451e-4,-3.092657571561099e-4,2.139373546503489e-4,-5.124981964387816e-4,3.393044036106168e-4,496 898
2021_08_15,492,901,0.02110366512929922,-0.02414732245901849,0.01764565616559574,-0.00983440898304095,0.00349544205855161,0.00317392526777129,0.00129907142317572,-3.352272372490869e-4,-4.018144784990813e-4,0.00162277866437566,0.00273548929328087,0.00514411318907547,0.00113582657464336,0.00229366106090425,0.00100514063306864,0.00142523534628161,0.00167009552616434,0.0026280636321999,0.0010867813383694,0.00147219795235365,-1.528667555662399e-4,0.00117684861762948,6.179928302739619e-4,0.00112719337963395,0.00133561430611582,0.00136327718396949,0.00113127771056856,-0.00135017579247313,0.00125576591216635,3.068667209491902e-4,0.00126561547501122,-0.00207871185408493,1.1031627866934948e-4,-2.30168908665414e-4,7.686083791668377e-5,-4.717883399733615e-4,3.5920306786444713e-4,492 901
2021_08_15,492,900,0.02084145467548993,-0.02404441738185606,0.01741288027798883,-0.00969774679130639,0.00348547442096542,0.00329560208245078,0.00125868567419951,-4.158086554856536e-4,-3.818868231743139e-4,0.00159424496375318,0.00269888797577719,0.00506682151554332,0.00109745837533343,0.00221010454012692,9.24773116212208e-4,0.00142401159560629,0.00164850950285261,0.00259513266158932,0.00114996182819359,0.0014558646993868,-6.80296026082258e-5,0.00121388512508269,6.147282937460229e-4,9.898875815593457e-4,0.00140632232019639,0.001293734708039,0.00105195418550291,-0.00146696653790367,0.00119258503089843,3.4924810067007766e-4,0.00122650098332013,-0.00203618694559083,1.2828874460068556e-4,-2.855129150759841e-4,1.6161753682620807e-4,-4.169950829556193e-4,3.4693860291342804e-4,492 900
2021_08_15,493,900,0.0208202259821845,-0.02420583498296275,0.01765703895628899,-0.00986832545345371,0.00354612475929401,0.00330099390398519,0.00132231276665481,-4.465479595100221e-4,-3.780407570332388e-4,0.00167005873640408,0.00285232425763959,0.00505454480028216,0.00102283615601337,0.00224191258150717,9.592317865750724e-4,0.00132853881183215,0.00166107179386673,0.00269178376927636,0.00108816844168507,0.00145096252463074,-3.8149188501963974e-5,0.00112956201912437,5.71332313131611e-4,9.939469290258652e-4,0.00139891271731261,0.0013305860613909,0.0010553113516058,-0.00155573176481027,0.0011746257600523,3.629030176298411e-4,0.00131318483213104,-0.00209030803103124,1.4236887707286546e-4,-3.018876256415102e-4,1.1593350933618528e-4,-4.756726201885719e-4,3.7730211844050034e-4,493 900
2021_08_15,492,899,0.02137018168347437,-0.02416213839433535,0.01762427632740317,-0.00999864252503023,0.0035492378723548,0.00331958635213069,0.00131330644211814,-2.230060019400009e-4,-3.21201654723162e-4,0.00163791001212293,0.00273188565379516,0.00513279751616148,0.00114281659559071,0.00229891777258066,0.00101638212504184,0.00146339444104192,0.00171582243542342,0.00285007580417339,9.33984934078656e-4,0.00140573022667587,-1.879807329583748e-4,0.00131097925704325,6.268142655395534e-4,0.00104811724954448,0.00150777628321383,0.00137024984566839,0.00122514482723902,-0.00138257852054277,0.00135627687736677,2.9347951652504667e-4,0.00117294839332208,-0.00213840678365805,1.4807295332531288e-4,-2.78941747379545e-4,6.59876885231914e-5,-5.207998939991228e-4,4.4021363050301114e-4,492 899
2021_08_15,493,899,0.02127919081470628,-0.02428409122534348,0.01768829165441025,-0.00983088426142358,0.0036298775023764,0.00332725706222231,0.00124638063488558,-2.908206554831946e-4,-3.5692709404347087e-4,0.00172582707255211,0.00268736865516543,0.0051161709154742,0.00107900698820237,0.00235979989840289,0.00102460821073407,0.00141181951876842,0.00168760548543495,0.00272012532843318,0.00111959398650269,0.00149094943633863,-6.4430617243521e-5,0.00114346740927312,5.664110603572313e-4,9.78257234810247e-4,0.0014446432492182,0.00132527039832161,0.00102783502561553,-0.00150712189430873,0.0012455101899823801,3.948341332906417e-4,0.00133477442786932,-0.00210140131967164,1.6663959272438195e-4,-3.4389554154853127e-4,1.2519564920361747e-4,-5.2792418318299e-4,3.585485629154944e-4,493 899
