date,y,x,Comp.1,Comp.2,Comp.3,Comp.4,Comp.5,Comp.6,Comp.7,Comp.8,Comp.9,Comp.10,xy
2021_12_13,168,535,2.625811546184084,0.09715818572558078,-0.03489276089134018,0.02394316527313857,0.01875875992419413,-0.01187362904775787,-0.03134068787887668,-0.03930297441629997,0.01351398421088078,-0.0018618486902338,535 168
2021_12_13,168,534,2.642950058718393,0.08932677317935692,-0.02234163527121921,0.0232912049176107,0.03018819980338416,-0.00766348923829446,-0.01842485594843132,-0.03798252448468665,-0.01047107742922768,-0.00844235356813463,534 168
2021_12_13,167,536,2.6179771737300817,0.09387956753148288,-0.01618951218705228,0.03033826000075103,0.0135932540905652,-0.01610827628478905,-0.0370994768602557,-0.01545860649944102,0.02005337049218811,-0.01623544026818157,536 167
2021_12_13,167,535,2.6518735528856743,0.10072724090082942,-0.04388250570321621,0.02654223377013632,-0.00407869161805592,-0.01785101673880433,-0.03000367409800414,-0.02752769259781885,0.02419604029544006,0.02393986004021203,535 167
2021_12_13,167,534,2.662624754088619,0.0943976173439333,-0.02930112883751114,0.01871179682144559,0.01009378176011846,-0.03349142863022569,-0.03704127059794334,6.333000258451071e-4,0.01647055752610635,-0.00649590883308966,534 167
2021_12_13,170,531,2.6739086997352928,0.1008469792588004,-0.0176994697906803,0.02551489834140614,0.02769388465463528,-0.0267288150836628,-0.02607150938615348,-0.01613064995760588,0.01348977939368942,-0.01585877473826195,531 170
2021_12_13,169,534,2.6602159589584264,0.08937627914220429,-0.02824327188964396,0.0248388927665149,-0.0078448225440264,-0.02640974538251923,-0.03487136184251425,-0.03210820392718291,0.02748299407688597,-0.01735743611231813,534 169
2021_12_13,169,533,2.647666102224914,0.10083681444215271,-0.04535288378119402,0.0203581801394053,-0.00575257105656138,-0.021109691067014,-0.04793999552083622,-0.021706742944248,0.01644937691288803,0.00754099669606453,533 169
2021_12_13,169,532,2.645438576362632,0.09886659325966418,-0.02518209611557671,0.01540844421986954,-0.0019879973391368198,-0.01236690821963844,-0.03667167389895209,-0.02443788745069815,0.0163350962291195,-0.00534418101744497,532 169
2021_12_13,169,531,2.68514113388596,0.10735549502765278,-0.02969662385345273,0.02744943102541833,0.02779954889596205,-0.04217664137291924,-0.01864950993980239,-0.01614735698589308,0.00561938112238198,0.02893063105691997,531 169
2021_12_13,168,533,2.7125967101721535,0.11807914183203654,-0.03146138757198875,0.02539759524367011,0.01780915770162627,-0.02390111399609192,-0.02425999586298524,-0.03668104469142426,0.00122079612945153,8.172647138790755e-4,533 168
2021_12_13,168,532,2.650911776111243,0.0946876232390444,-0.01708195229917353,0.01966333797175479,0.01653797833018144,-0.01519423620241527,-0.01304431399215511,-0.02222670185724953,0.0048178910111484,-0.01227592074017202,532 168
2021_12_13,168,531,2.6361195582101553,0.10500957459237747,-0.03699328748929485,0.01517222233027461,0.04822584217720442,-0.00278020271875095,-0.00774200295774586,-0.02429443847330604,0.03723991337970323,-0.01239296224496651,531 168
2021_12_13,167,533,2.6741539550543325,0.1019051143099157,-0.03682099581435088,0.02209196431763241,0.00582580104053099,-0.00562588497638044,-0.0471054179988405,-0.03429071010094889,0.01376523721358047,-5.070603361710009e-4,533 167
2021_12_13,167,532,2.639243442801977,0.07909025679908292,-0.01543454120370135,0.02318335240872753,0.00334204833683532,-0.03503685398726729,-0.02923969145379112,-0.02281378490155841,0.01410146071960703,0.00780478087458888,532 167
2021_12_13,166,535,2.6320856423315977,0.09444495122942348,-0.05839040719453711,0.02113691504838973,0.01710453973495973,-0.00631719098285198,-0.01878504168188337,-0.05178463272236899,0.02885794965942877,0.00481381963884592,535 166
2021_12_13,166,534,2.629728729949493,0.08467249235847563,-0.04121175999523077,0.02324731167518681,0.02325587321050407,-0.03141124344457596,-0.0063155190002227,-0.0255605648647534,-0.00182523141348747,-0.00640218263904574,534 166
2021_12_13,166,533,2.659815036174118,0.10087786793641527,-0.05557824932258775,0.02428929168559343,0.0269019719875618,-0.01134461896726003,-0.01996346027382839,-0.03322053858511439,0.01050919890504727,0.00947867312348626,533 166
2022_05_13,171,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536 171
2022_05_13,170,537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,537 170
2022_05_13,172,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535 172
2022_05_13,172,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534 172
2022_05_13,172,533,3.14559383868411,0.14065503995668574,-0.10123581939173357,0.05089059390282105,-0.01334381927983505,-0.01606112295285697,-0.02475961965359736,-0.00631244844141432,0.02049709628893483,0.00755190293947725,533 172
2022_05_13,171,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535 171
2022_05_13,171,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534 171
2022_05_13,171,533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533 171
2022_05_13,170,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534 170
2022_05_13,170,533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533 170
2022_05_13,170,532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532 170
2022_05_13,170,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536 170
2022_05_13,170,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535 170
2022_05_13,169,537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,537 169
2022_05_13,169,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536 169
2022_05_13,169,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535 169
2022_05_13,168,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536 168
2022_05_13,168,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535 168
2022_05_13,167,536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,536 167
2022_05_13,169,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534 169
2022_05_13,169,533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533 169
2022_05_13,169,532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532 169
2022_05_13,168,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534 168
2022_05_13,168,533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533 168
2022_05_13,168,532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532 168
2022_05_13,167,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534 167
2022_05_13,167,533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533 167
2022_05_13,167,532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,532 167
2022_05_13,166,533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533 166
2022_05_13,167,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535 167
2022_05_13,166,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535 166
2022_05_13,166,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534 166
2022_05_13,171,532,2.9975321448866574,0.13429123805264587,-0.14510192083383028,0.03660007964760826,0.01518602896996948,-0.03704360517000238,0.00627131983071738,-0.02307533797742584,0.04877778452683711,-0.00546253124400937,532 171
2022_05_13,170,531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531 170
2022_05_13,169,531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531 169
2022_05_13,168,531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,531 168
2022_06_16,171,532,3.326514478375068,0.331542228956306,-0.16453235980633582,0.05608400649566631,0.02323218328793344,-0.03020562257039827,-0.02796363388722795,-0.03400058201182372,0.00727500367783853,0.00974186838164976,532 171
2022_06_16,172,535,3.3394182666261476,0.3259523830080959,-0.16638863737672105,0.03899078326988359,-2.3138917982612716e-4,-0.0227748082799539,-0.02892824225362715,-0.0380095066361678,0.03635417879653034,0.00739543332782088,535 172
2022_06_16,172,534,3.3833344511386243,0.3311673840337019,-0.15972707029876596,0.05525329736295097,0.01161178731955504,-0.03658518962652642,-0.03080625810664916,-0.02118912150749036,-0.00190653546078662,0.00509737364585533,534 172
2022_06_16,172,533,3.3248298678754895,0.33092693618959207,-0.17182952335696672,0.03947401035396626,-0.00294899756547784,-0.01956716067999351,-0.03910901179410216,-0.05891503533810777,0.01611262691259022,0.00860255336158297,533 172
2022_06_16,171,535,3.3301359956775376,0.3199587398515394,-0.1615248212651948,0.0444142874367695,-0.00637725096011261,-0.00989292075562032,-0.02060957621862002,-0.06330877968565672,-0.00491885614052492,-0.00541393946040984,535 171
2022_06_16,171,534,3.332748576049508,0.3306418757390089,-0.162478481262191,0.04518335349122154,0.05165359346219863,-0.03385121362533787,-0.02079018489393663,-0.03257023621258002,0.01909260158437752,0.01001732899233075,534 171
2022_06_16,171,533,3.3033108447415964,0.31642250064237437,-0.1562887794104025,0.04146585951353966,0.01319548303094928,-0.03152566330564236,-0.01609082458613804,-0.05028799925739335,0.00353930789251542,0.00338258953206837,533 171
2022_06_16,170,534,3.2956791606965785,0.32485658288439,-0.18161993106770533,0.04495528880517198,0.04281770414767875,-0.01366038928204585,-0.02827005578300328,-0.04822147445760511,0.01108918887769623,0.02686718716742492,534 170
2022_06_16,170,533,3.318946171176358,0.3249636375971152,-0.16134078461736465,0.03941400458844261,0.02540043825248199,-0.00577495801054953,-0.02765604428410578,-0.05445204156604852,6.640321879531747e-4,0.00573201496025396,533 170
2022_06_16,170,532,3.3359170215701073,0.3233587228590191,-0.16885294315836122,0.03778643548464897,0.03579185794930628,-0.02875725654407274,-0.0358335518493359,-0.04783440323792723,-0.00218859098363783,0.00371331101981946,532 170
2022_06_16,169,534,3.3110477764603616,0.330692301997471,-0.1857598723771118,0.04819205025316268,-0.00824011060132622,-0.01710327358609582,-0.02596461373676237,-0.04938785728818531,0.03789680894345239,0.0135161977452303,534 169
2022_06_16,171,536,3.3301855903457516,0.3317628873735395,-0.16387471488109667,0.04984245029078329,0.01344046639624777,-0.0263972419606222,-0.02037410539552712,-0.05252266648811918,0.03018708401114418,0.00112105818506807,536 171
2022_06_16,170,537,3.3341952621564017,0.3224004411569225,-0.15622101083346476,0.05669706010874517,0.02096626337384622,-0.01817602045784483,-0.0446867363328898,-0.02701815106570885,0.00197556337931927,-0.00153923158623347,537 170
2022_06_16,170,536,3.308779361968847,0.3359003503976716,-0.1796964673900773,0.04669851877932339,0.02512398178546589,-0.01186795484664632,-0.04119102018994475,-0.07058249185489054,0.01229982942891085,0.01697462987765258,536 170
2022_06_16,170,535,3.317982768528273,0.32248741923622054,-0.1514342316478117,0.03892182197528206,0.01069556566384232,-0.00819428650310433,-0.03057754171912328,-0.03238680749881453,0.01133901342708582,0.01553424967674785,535 170
2022_06_16,169,537,3.3745829603998754,0.33026096893009427,-0.16998570528470122,0.04569293365526748,0.00578727386078543,-0.04370711949951106,-0.03606334955806544,-0.0418932551632129,0.00206813890067813,0.01561514245846623,537 169
2022_06_16,169,536,3.3585522278877895,0.3311157702244982,-0.19190622466147544,0.03940073819092987,-0.01215387992503285,-0.02283052206765491,-0.04479357698490562,-0.05343878617118886,0.00578422986467319,0.01758575578786329,536 169
2022_06_16,169,535,3.3220804327027467,0.32919473239268543,-0.1503811975425336,0.04937635618089081,0.01065042902767795,-0.03262805262029202,-0.03723551931666679,-0.03780621049102845,-0.00762886516542964,0.00806113393352632,535 169
2022_06_16,169,533,3.356621191083769,0.31534099584625536,-0.1465738720444741,0.04763887942107731,0.0052952603744675,-0.0272889537233897,-0.04127848869755491,-0.02630415040960221,0.02342864698371138,-0.00194892612476708,533 169
2022_06_16,169,532,3.3538250004495516,0.3275490116092387,-0.1645710443572008,0.03840821682827664,0.02552296627059872,-0.01565748571899717,-0.05290927305017245,-0.04669605930421874,0.03748030029004924,0.00347363870446855,532 169
2022_06_16,168,534,3.318592748976707,0.3240328734221536,-0.16389441886953712,0.05390051311414571,5.3599069570335725e-5,-0.02630578793411966,-0.00442158873957661,-0.0429711406059482,0.02073856149785925,0.00933663424260409,534 168
2022_06_16,168,533,3.3474221568708593,0.3291858065945486,-0.15601332177951507,0.04769250602289979,0.03935015535293817,-0.05082172163225042,-0.00452743153532805,-0.03059091988723494,0.02323276336392984,0.02754485646653076,533 168
2022_06_16,168,532,3.38795052290357,0.32791270998266586,-0.1680956323128179,0.04896286933427677,-0.00989321792899093,-0.03992149825459185,-0.02947391570339501,-0.06033649476052653,0.00712861930197697,0.01998097524610498,532 168
2022_06_16,167,534,3.3289124291750545,0.3195905421010949,-0.1574414726551638,0.04057390814149767,0.01143947856431856,-0.01108049969175518,-0.02338858258290659,-0.04247685960487301,0.00266265803802729,0.00969410930601472,534 167
2022_06_16,167,533,3.335978005549721,0.3331708448030636,-0.16615502245974284,0.04222052903623286,0.03457700318475162,-0.00923446636564432,-0.0353579506682114,-0.04769611972122947,0.00227766100137316,-0.00224158114369684,533 167
2022_06_16,167,532,3.345060410117429,0.33644852575402234,-0.15899983416989477,0.03614621640928711,0.02638906480607046,-0.00739413710265823,-0.025335974017404492,-0.04062251099053616,0.00994302239417216,0.00660709269625169,532 167
2022_06_16,166,534,3.335906055945293,0.31458850213188927,-0.1658128520415891,0.03970599017788436,0.01058442036088738,-0.01513219146102137,-0.04317757544864157,-0.04196632746526818,0.00632445547662581,0.00640534558142791,534 166
2022_06_16,166,533,3.3678436791458184,0.3349036124669815,-0.17050665192711534,0.03629139939082961,0.01678660866585209,-0.02163724855270268,-0.04765643750223782,-0.04676058992440558,0.03068627122175984,0.00655910735190445,533 166
2022_06_16,168,536,3.3645747933365384,0.33135074794756875,-0.15404849155731903,0.04906274921382237,0.0036602345447367,-0.02731490001314811,-0.02238890353198653,-0.05268818207464974,0.00504670981920143,-0.01382428784284892,536 168
2022_06_16,168,535,3.332914559145166,0.3293207036344473,-0.15785206740476354,0.04569896871719225,0.02386258036953764,-0.02852448745407426,-0.02472926623552729,-0.0418418412754941,0.02320254352092379,-0.00197084252963804,535 168
2022_06_16,167,536,3.382711532922639,0.3243158426757098,-0.15551842826999882,0.0490251785777016,0.02963397029700587,-0.00224930267543248,-0.0427827630419898,-0.0484785582263175,0.003387545507658,-0.00240810222755966,536 167
2022_06_16,167,535,3.323007550401645,0.3320013298551876,-0.16170299876327535,0.04124655470523295,0.02286068186785055,-0.01439890743282284,-0.02364675755982974,-0.06630747344643638,-0.00402223925103858,0.02864674358929737,535 167
2022_06_16,166,535,3.3717094314139455,0.3385934611909403,-0.17098114111639057,0.03972481194402622,-0.00449083600376256,-0.00651225064844454,-0.0493351802734372,-0.05065156319612964,0.01908275348771071,0.00749483865211148,535 166
2022_06_16,170,531,3.3398337470207222,0.32712126108308087,-0.15885831035776626,0.04507318117933862,0.01998757023769845,0.00393275747585216,-0.02692178196758493,-0.04837730331872358,0.02965794494945623,-0.01537948350596159,531 170
2022_06_16,169,531,3.360962353205364,0.32080344433478525,-0.149298910493884,0.04505367679881447,-0.00437562786905066,-0.01744362047543695,-0.05023459007788857,-0.04375399572207487,0.00612053015954399,0.00899337816988732,531 169
2022_06_16,168,531,3.3453525974567753,0.33154585789840746,-0.14827927115022663,0.04796240508368329,0.00457973823501163,-0.03385470560958509,-0.02168168826837773,-0.05300860434758439,0.01002372976761833,-0.00527348951315839,531 168
2022_07_27,172,535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,535 172
2022_07_27,171,536,4.10630135678408,0.34607353416625597,-0.19787531237382217,0.04715361690180091,-0.00362989281665401,-0.01994589697971235,-0.00164546888541137,-0.01190148031746289,0.00437625518832905,-0.01015682313109821,536 171
2022_07_27,171,535,4.189947378178824,0.32716268404437787,-0.20466438301113044,0.0429736169187184,-0.0187014092619642,-0.00650724860583204,0.00953315464571526,-0.01779910603341632,0.01143664519747759,-0.03118364363973669,535 171
2022_07_27,170,537,2.5969831045326734,0.38726861925199346,-0.13470736303433123,0.01962914337325081,0.03622052720687704,-0.00112030698044686,0.01951542832210586,0.01426418488271137,0.01434159052545381,0.00121064304843184,537 170
2022_07_27,170,536,2.594901885634666,0.3791518219996303,-0.16881685260387191,0.00744529398248051,0.01967717372917561,0.01663816906617869,-0.00175176435609103,-0.00924334307398559,0.01973789466265523,0.00577550022655289,536 170
2022_07_27,170,535,2.575159143252365,0.37168158258709794,-0.15273535777592928,0.00727426457664956,0.02494310199489224,0.01260906919307296,-0.00833176370384043,-8.17257254504801e-4,-0.00197544087757319,-0.00738821767183198,535 170
2022_07_27,170,534,2.6165273145523793,0.36587234441679745,-0.1666800639963615,0.0088467631651706,0.01475074605821621,0.01436154405375364,0.00540094651483809,-0.03428963949592033,4.795573296987425e-4,9.052759591713764e-4,534 170
2022_07_27,172,534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,534 172
2022_07_27,172,533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,533 172
2022_07_27,171,534,4.156921494199686,0.33839831786492075,-0.2077751332695177,0.04939218870257259,9.727556829683404e-5,-0.02320888015460504,0.00811191443287689,0.00229024923361098,0.01651767985696418,-0.00812989538597198,534 171
2022_07_27,171,533,2.631499501605298,0.370270296866618,-0.15496534878288454,0.00562356151302138,-0.00527435538736261,0.00529226082754474,0.0113891912232837,3.256278837254836e-4,0.02193047887776945,-0.00536085620272288,533 171
2022_07_27,171,532,2.5858839398239803,0.3925103950899866,-0.13305809530195273,0.01054546262087415,0.01468369729077157,-0.03670445861047065,0.00323110132591942,0.01238631690043546,0.02316956373284863,0.01213391964668325,532 171
2022_07_27,170,533,2.5823898247143213,0.3620167115978453,-0.1405763689672876,0.00935494842018698,0.00103978020126194,-0.0023857826832285,0.00781102100694839,-0.00343862545579087,-0.01526635148700691,0.00523532562782374,533 170
2022_07_27,170,532,2.569878277731311,0.3789653606129645,-0.15556907479762644,0.00599766719691473,0.0255951868080011,-0.004326876703307,-0.00279838532466918,-0.00303656695008727,0.00388042158554089,-0.00412553157675123,532 170
2022_07_27,170,531,2.60102770112034,0.3781615446486872,-0.1300297617152023,0.0125049015462011,0.00598801753185987,0.00754285372927572,0.00200090504703137,-0.02514048196930001,0.0016566343010766,-0.01430853677969408,531 170
2022_07_27,169,533,2.556171061503609,0.3692586874351661,-0.1405723952837385,0.00204699749907065,-0.00117651046326438,0.00109638095482075,-0.01131617423597506,-5.6842671443187165e-5,0.00273347203936576,-0.01449814546220079,533 169
2022_07_27,169,532,2.537609487594999,0.3802594414620773,-0.17138525351202222,0.00300327019163262,-0.00811663479735651,-0.00114154826798916,-0.01714290413213841,0.00441585780098509,0.01659652800015634,0.02654978769771149,532 169
2022_07_27,169,531,2.5107932319914226,0.368508553012155,-0.1440675555881956,0.00625092943842699,-0.00662095527626725,-0.00193536623083996,-0.02106784358193137,0.01759719664770031,-0.00314366334623718,-0.01890037959864616,531 169
2022_07_27,168,533,2.550673944945806,0.37001627163690504,-0.18082351379236392,0.00350873769879386,0.00727314740919272,-0.01498984489852313,0.00183086848340603,0.00456061253616089,-0.00844579890154272,0.00438177355133442,533 168
2022_07_27,168,532,2.520656316964331,0.3839846198587134,-0.149584488171486,-0.00328521785263199,-0.02153191649812435,-0.01269143449686598,0.01281293992693093,-0.01599618770656481,0.00480152378615406,0.00395499060643204,532 168
2022_07_27,168,531,2.516389923200621,0.3790092212016796,-0.15629505218517392,0.0051479416825853,-0.01514466435468258,-0.02702870223018141,0.00631313921920877,-0.00380956945862361,-0.01955878071910896,0.00752869421569817,531 168
2022_07_27,167,533,2.565827732324404,0.3862094127094712,-0.1614582069872113,0.00753714472298974,0.02158379020302341,-3.1565099191349644e-4,0.00440202998803361,-0.00448062070204939,0.00385203880342063,2.162155312805357e-4,533 167
2022_07_27,167,532,2.531081168052825,0.3725345221355707,-0.15428799072639274,9.607720282502828e-4,-0.01380514068411104,0.00830930128989584,0.00470598261976997,-0.01010808127071863,-0.01732109876617072,-0.01870282944618883,532 167
2022_07_27,169,537,2.544621820378252,0.38296355741069593,-0.15919946987762887,0.0084472777910417109,0.00196904669312034,-0.0104620917837433,-0.01179801971228976,0.01416102593068558,0.0072165085983009,0.01804927511391713,537 169
2022_07_27,169,536,2.5680521448578273,0.36683261396583294,-0.17544410503716656,0.00214111916322122,-0.00281193971412739,0.00372321450381818,0.00896662720796734,-0.018941701585662,-0.00816023427062675,0.02593920742519143,536 169
2022_07_27,169,535,2.5586507425707445,0.3758297032153176,-0.15734485259290454,0.01593559645528394,0.01384380059689086,-0.01230465897987673,-0.00435281089440995,0.01312950522275804,0.00388033507238794,0.00524788548129627,535 169
2022_07_27,169,534,2.5848195015175333,0.3705609671212804,-0.1793625176694307,0.00991450070084037,-0.01501209509299813,0.01233929101596595,-0.02047082690414184,-0.02754539170917898,0.00988523233134423,0.00601504264644798,534 169
2022_07_27,168,536,2.5564826861995944,0.3639154917549669,-0.1523116157372107,0.00995883668530968,-0.01302819429791078,0.00249882675045863,0.01009428579434623,-0.00156914374725936,0.00487429893671599,-0.02002815288849323,536 168
2022_07_27,168,535,2.557451996348416,0.3845673183992675,-0.1523610455027865,0.01189430531255957,0.01938782132382625,-0.0305179702336604,0.01225199767599762,8.238979750064615e-4,0.01676730931177939,-0.00224878083140882,535 168
2022_07_27,168,534,2.5748920360870526,0.3709098591752188,-0.15581717793830918,0.01990542678515294,9.88039575918198e-4,-0.00157115332372871,0.01477045758435557,-0.00373078755002889,0.02250996820021807,-0.0096163639044694,534 168
2022_07_27,167,536,2.584674384369986,0.363214672875939,-0.14588064181947183,0.01038262479228506,0.02238816926122075,0.01459225854026322,0.00859664552420637,-0.00470577639112115,-0.01107416257181077,0.00195737144702087,536 167
2022_07_27,167,535,2.585951506111542,0.37531980688674166,-0.15979974165753794,0.00907612747198566,0.01535490884038623,0.01179831237210059,0.00878767519058533,-0.01875693425836236,0.01565013481019989,0.0038176890642226,535 167
2022_07_27,167,534,2.5725494869157357,0.3625684285293125,-0.15792040867433027,0.02019398570585506,0.01074419323955738,0.01636664488561358,0.0084928453356057,-0.02553591678876372,-0.01272332185232427,-0.0097177867162439,534 167
2022_07_27,166,535,2.6148328471831346,0.3777469856398127,-0.13380957901239982,0.00871208784328275,0.0086781334910478,-0.01490079797821233,-0.02503072646101152,0.02226721435210784,0.01544983959041563,-0.01671225334022873,535 166
2022_07_27,166,534,2.566056809792839,0.3719848068360208,-0.17524985966722945,0.0204506351730002,-0.01086763316978758,0.00641263217623358,-0.01268225657214843,-0.01886205505192522,0.01307416284867113,0.00498223154035956,534 166
2022_07_27,166,533,2.5940538917956206,0.35963072069447183,-0.14225736491167468,0.01254886432575588,-0.00301828476681861,0.00295151824390203,-0.00464525156918514,0.00607944097985749,0.00615393044540276,-0.00191710743143159,533 166
